#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00211862 0 0 0.0694909 0 0 8.625 8.875
9.00 0.00380876 0 0 0.118541 0 0 8.875 9.125
9.25 0.0179768 0 0 0.158439 0 0 9.125 9.375
9.50 0.0662034 0 0 0.121182 0 0 9.375 9.625
9.75 0.185316 4.02473e-07 1.28791e-06 0.130045 1.89245e-06 6.03497e-06 9.625 9.875
10.00 0.282039 2.9783e-06 9.09589e-06 0.164677 8.82149e-06 2.69413e-05 9.875 10.125
10.25 0.206907 2.61607e-05 0.0001139 0.21633 9.90778e-05 0.000431642 10.125 10.375
10.50 0.13059 0.000100618 0.000507196 0.2627 0.000567645 0.00287473 10.375 10.625
10.75 0.081174 0.000213069 0.00111799 0.296705 0.00184119 0.00982159 10.625 10.875
11.00 0.0499184 0.000204617 0.00115824 0.322887 0.0027642 0.016084 10.875 11.125
11.25 0.0293437 0.000114463 0.000638966 0.316152 0.00265718 0.0152224 11.125 11.375
11.50 0.0172005 5.9566e-05 0.00034017 0.299408 0.0024178 0.014135 11.375 11.625
11.75 0.0100343 3.33248e-05 0.000187713 0.28522 0.00236601 0.0136264 11.625 11.875
12.00 0.00583682 1.67429e-05 0.000102711 0.274589 0.0020749 0.0129938 11.875 12.125
12.25 0.00335719 1.06253e-05 5.42534e-05 0.253818 0.00235417 0.0122566 12.125 12.375
12.50 0.00190225 5.39314e-06 2.90585e-05 0.235486 0.00216138 0.0118598 12.375 12.625
12.75 0.00108587 2.73682e-06 1.42475e-05 0.219941 0.00196111 0.0103711 12.625 12.875
13.00 0.000596787 9.65935e-07 8.29094e-06 0.207041 0.00128138 0.0111715 12.875 13.125
13.25 0.000323991 6.43957e-07 3.21978e-06 0.190062 0.00160663 0.00812986 13.125 13.375
13.50 0.000166543 8.04946e-08 1.60989e-06 0.166264 0.000402778 0.00813797 13.375 13.625
13.75 8.41168e-05 8.04946e-08 5.63462e-07 0.137799 0.000824288 0.00581445 13.625 13.875
14.00 3.76715e-05 8.04946e-08 2.41484e-07 0.0726496 0.00197729 0.00598291 13.875 14.125
14.25 1.65014e-05 0 0 0.0634146 0 0 14.125 14.375
14.50 3.78325e-06 0 0 0.0212766 0 0 14.375 14.625
14.75 1.28791e-06 0 0 0 0 0 14.625 14.875
15.00 1.60989e-07 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
