#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00284556 0 0 0.0564623 0 0 8.625 8.875
9.00 0.0051399 0 0 0.0980675 0 0 8.875 9.125
9.25 0.0247098 0 0 0.144715 0 0 9.125 9.375
9.50 0.101775 0 0 0.133878 0 0 9.375 9.625
9.75 0.265165 4.02473e-07 2.57583e-06 0.137957 1.3113e-06 8.37445e-06 9.625 9.875
10.00 0.323085 7.4055e-06 2.75292e-05 0.162769 1.91927e-05 7.13468e-05 9.875 10.125
10.25 0.22449 6.32687e-05 0.000292839 0.213216 0.00022167 0.00102767 10.125 10.375
10.50 0.140011 0.000234159 0.00118375 0.269311 0.00121996 0.00623044 10.375 10.625
10.75 0.0868678 0.000351278 0.00198435 0.313591 0.00276452 0.0160464 10.625 10.875
11.00 0.0514406 0.000224499 0.00126602 0.322192 0.00294524 0.0171026 10.875 11.125
11.25 0.0293895 0.000106816 0.00061514 0.302669 0.00252527 0.0149076 11.125 11.375
11.50 0.0167549 5.06311e-05 0.000300245 0.282378 0.00216201 0.0130943 11.375 11.625
11.75 0.00952074 2.56778e-05 0.000163967 0.265612 0.00197533 0.0128694 11.625 11.875
12.00 0.00536013 1.15912e-05 7.58259e-05 0.245037 0.00162907 0.0108332 11.875 12.125
12.25 0.0029651 5.55413e-06 3.59811e-05 0.222011 0.00145458 0.00955676 12.125 12.375
12.50 0.00162655 2.17335e-06 1.77893e-05 0.204781 0.00106113 0.00879332 12.375 12.625
12.75 0.000851391 7.24451e-07 6.76155e-06 0.187955 0.000690386 0.00650069 12.625 12.875
13.00 0.0004395 3.21978e-07 3.05879e-06 0.151648 0.000621036 0.00594567 12.875 13.125
13.25 0.000212989 6.43957e-07 5.63462e-07 0.124717 0.00263838 0.00232171 13.125 13.375
13.50 9.72375e-05 0 3.21978e-07 0.10596 0 0.00297023 13.375 13.625
13.75 4.01668e-05 0 8.04946e-08 0.104208 0 0.00179878 13.625 13.875
14.00 1.4811e-05 0 0 0.0543478 0 0 13.875 14.125
14.25 3.78325e-06 0 0 0 0 0 14.125 14.375
14.50 5.63462e-07 0 0 0.142857 0 0 14.375 14.625
14.75 1.60989e-07 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
