#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0156 0 0 0.0123373 0 0 8.625 8.875
9.00 0.025023 0 0 0.0112557 0 0 8.875 9.125
9.25 0.0879504 0 0 0.0210374 0 0 9.125 9.375
9.50 0.25435 8.04946e-08 8.04946e-08 0.0634064 2.90573e-07 2.98023e-07 9.375 9.625
9.75 0.386641 1.85138e-06 1.00618e-05 0.102363 4.29899e-06 2.33576e-05 9.625 9.875
10.00 0.295888 3.42102e-05 0.000204939 0.142535 9.91374e-05 0.000594303 9.875 10.125
10.25 0.180721 0.000226351 0.0013676 0.196332 0.00100532 0.0061281 10.125 10.375
10.50 0.10723 0.000289378 0.00192551 0.25678 0.0020003 0.0135899 10.375 10.625
10.75 0.0582138 0.000113014 0.000751176 0.2412 0.00147025 0.00991935 10.625 10.875
11.00 0.0303017 4.20182e-05 0.000272233 0.215793 0.00108592 0.00710924 10.875 11.125
11.25 0.0153011 1.4328e-05 0.000103516 0.18575 0.000761762 0.00554612 11.125 11.375
11.50 0.00745638 6.11759e-06 3.63836e-05 0.153349 0.000694066 0.00415151 11.375 11.625
11.75 0.003509 1.60989e-06 1.15912e-05 0.126947 0.000400364 0.0028935 11.625 11.875
12.00 0.00157455 4.82968e-07 4.4272e-06 0.111344 0.000272498 0.0025057 11.875 12.125
12.25 0.000664 8.04946e-08 1.69039e-06 0.0866772 0.000110708 0.00233103 12.125 12.375
12.50 0.000256053 0 3.21978e-07 0.0672744 0 0.00117435 12.375 12.625
12.75 8.04946e-05 0 0 0.056 0 0 12.625 12.875
13.00 2.67242e-05 0 0 0.0240964 0 0 12.875 13.125
13.25 5.07116e-06 0 0 0.047619 0 0 13.125 13.375
13.50 1.04643e-06 0 0 0.153846 0 0 13.375 13.625
13.75 0 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
