#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00305268 0 0 0.0626516 0 0 8.625 8.875
9.00 0.00481575 0 0 0.114179 0 0 8.875 9.125
9.25 0.0199429 0 0 0.136095 0 0 9.125 9.375
9.50 0.0615607 0 0 0.0922983 0 0 9.375 9.625
9.75 0.159925 8.04946e-08 6.43957e-07 0.104195 4.47035e-07 3.60608e-06 9.625 9.875
10.00 0.250321 1.20742e-06 4.82968e-06 0.15913 4.05312e-06 1.62274e-05 9.875 10.125
10.25 0.192262 1.40866e-05 6.09344e-05 0.210664 5.78314e-05 0.00025025 10.125 10.375
10.50 0.122931 5.86806e-05 0.000274004 0.255552 0.000355184 0.00166303 10.375 10.625
10.75 0.0765071 0.000128952 0.000682755 0.286183 0.00120109 0.00642753 10.625 10.875
11.00 0.047371 0.000160587 0.000885602 0.314891 0.00231469 0.0130521 10.875 11.125
11.25 0.028454 0.000100457 0.000576824 0.316787 0.00240362 0.0141368 11.125 11.375
11.50 0.0168788 5.63462e-05 0.000318276 0.304565 0.00231382 0.0133655 11.375 11.625
11.75 0.00998841 3.17954e-05 0.000175639 0.291728 0.00224745 0.0126774 11.625 11.875
12.00 0.00584769 1.73868e-05 0.000102872 0.285889 0.00211695 0.0127875 11.875 12.125
12.25 0.0034079 9.98133e-06 5.50583e-05 0.263765 0.00215003 0.01209 12.125 12.375
12.50 0.00198894 4.91017e-06 3.21978e-05 0.248654 0.00185031 0.0123633 12.375 12.625
12.75 0.00115735 3.21978e-06 1.73063e-05 0.234108 0.00212483 0.0116265 12.625 12.875
13.00 0.000646613 1.85138e-06 9.57886e-06 0.218972 0.00222984 0.0117441 12.875 13.125
13.25 0.000368021 8.85441e-07 5.9566e-06 0.197069 0.00192717 0.0132096 13.125 13.375
13.50 0.000193911 1.04643e-06 2.73682e-06 0.179743 0.0044027 0.0117426 13.375 13.625
13.75 0.000103597 1.60989e-07 8.85441e-07 0.160839 0.00130203 0.00723414 13.625 13.875
14.00 5.11141e-05 0 2.41484e-07 0.130709 0 0.00412638 13.875 14.125
14.25 2.52753e-05 8.04946e-08 0 0.11465 0.00281063 0 14.125 14.375
14.50 9.49836e-06 0 8.04946e-08 0.0254237 0 0.00832971 14.375 14.625
14.75 3.38077e-06 0 0 0 0 0 14.625 14.875
15.00 4.82968e-07 0 0 0.166667 0 0 14.875 15.125
15.25 1.60989e-07 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
