#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00290384 0 0 0.0546639 0 0 8.625 8.875
9.00 0.00526169 0 0 0.0942677 0 0 8.875 9.125
9.25 0.0252338 0 0 0.140875 0 0 9.125 9.375
9.50 0.103523 0 0 0.132738 0 0 9.375 9.625
9.75 0.267671 4.82968e-07 2.57583e-06 0.138001 1.54972e-06 8.29995e-06 9.625 9.875
10.00 0.324014 7.72748e-06 2.86561e-05 0.162374 1.99676e-05 7.40886e-05 9.875 10.125
10.25 0.22483 6.22223e-05 0.000304753 0.213133 0.000217706 0.00106803 10.125 10.375
10.50 0.14019 0.00023593 0.00122191 0.269355 0.00122756 0.00642437 10.375 10.625
10.75 0.0869592 0.000365445 0.00200593 0.313729 0.00287196 0.0162043 10.625 10.875
11.00 0.0514282 0.000223775 0.00125966 0.321816 0.00293815 0.0170282 10.875 11.125
11.25 0.0293363 0.00010577 0.000612886 0.301602 0.00250897 0.0149021 11.125 11.375
11.50 0.0167265 5.19995e-05 0.000294932 0.281204 0.00222766 0.0129018 11.375 11.625
11.75 0.00947381 2.45509e-05 0.000162519 0.265245 0.00189915 0.0128244 11.625 11.875
12.00 0.00533663 1.24767e-05 7.4377e-05 0.243733 0.00176398 0.0106891 11.875 12.125
12.25 0.00294578 5.63462e-06 3.53371e-05 0.220898 0.0014874 0.00945947 12.125 12.375
12.50 0.00161392 2.09286e-06 1.74673e-05 0.204289 0.00103052 0.00870615 12.375 12.625
12.75 0.000841088 9.65935e-07 6.43957e-06 0.184611 0.000935346 0.00629097 12.625 12.875
13.00 0.000433222 3.21978e-07 2.73682e-06 0.150502 0.0006309 0.0054007 12.875 13.125
13.25 0.000209125 2.41484e-07 9.65935e-07 0.121632 0.00101312 0.00407595 13.125 13.375
13.50 9.51446e-05 0 3.21978e-07 0.100677 0 0.00305373 13.375 13.625
13.75 3.87984e-05 0 8.04946e-08 0.103734 0 0.00186334 13.625 13.875
14.00 1.4489e-05 0 0 0.05 0 0 13.875 14.125
14.25 3.30028e-06 0 0 0 0 0 14.125 14.375
14.50 5.63462e-07 0 0 0.142857 0 0 14.375 14.625
14.75 1.60989e-07 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
