#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00211218 0 0 0.070122 0 0 8.625 8.875
9.00 0.00374203 0 0 0.120009 0 0 8.875 9.125
9.25 0.0173815 0 0 0.149523 0 0 9.125 9.375
9.50 0.0625796 0 0 0.108042 0 0 9.375 9.625
9.75 0.173448 2.41484e-07 9.65935e-07 0.121797 1.2219e-06 4.88758e-06 9.625 9.875
10.00 0.270628 1.69039e-06 7.64699e-06 0.164059 5.21541e-06 2.36183e-05 9.875 10.125
10.25 0.201868 2.06871e-05 9.30517e-05 0.215316 8.04067e-05 0.000361875 10.125 10.375
10.50 0.127944 8.71756e-05 0.000407625 0.260398 0.00050357 0.00236389 10.375 10.625
10.75 0.0795507 0.000179583 0.000957483 0.293106 0.00159219 0.00861192 10.625 10.875
11.00 0.0490867 0.0001985 0.00105392 0.320319 0.00273746 0.0149133 10.875 11.125
11.25 0.0291114 0.000117603 0.000617876 0.316779 0.00274894 0.0148155 11.125 11.375
11.50 0.0171307 6.07734e-05 0.000337111 0.30176 0.00246835 0.0140163 11.375 11.625
11.75 0.0100465 3.13929e-05 0.000188357 0.289063 0.00221458 0.0135837 11.625 11.875
12.00 0.00585767 1.94797e-05 0.000100377 0.278408 0.0023917 0.0125808 11.875 12.125
12.25 0.00338874 1.18327e-05 5.77146e-05 0.257868 0.00258234 0.0128584 12.125 12.375
12.50 0.00194572 5.31264e-06 3.07489e-05 0.241312 0.0020659 0.0121824 12.375 12.625
12.75 0.00110986 2.09286e-06 1.50525e-05 0.226501 0.00145584 0.0106348 12.625 12.875
13.00 0.000622545 1.20742e-06 9.25688e-06 0.213861 0.00152177 0.0118659 12.875 13.125
13.25 0.000339929 4.82968e-07 4.10522e-06 0.191096 0.00114764 0.00988832 13.125 13.375
13.50 0.000179503 1.60989e-07 2.01236e-06 0.16861 0.000744969 0.00942621 13.375 13.625
13.75 9.16833e-05 0 7.24451e-07 0.147498 0 0.00678983 13.625 13.875
14.00 4.24206e-05 0 2.41484e-07 0.0929791 0 0.00519287 13.875 14.125
14.25 1.92382e-05 0 1.60989e-07 0.0711297 0 0.00783857 14.125 14.375
14.50 5.07116e-06 0 0 0.015873 0 0 14.375 14.625
14.75 2.09286e-06 0 0 0 0 0 14.625 14.875
15.00 1.60989e-07 0 0 0 0 0 14.875 15.125
15.25 8.04946e-08 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
