#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0118551 0 0 0.0136069 0 0 8.625 8.875
9.00 0.0195653 0 0 0.0146341 0 0 8.875 9.125
9.25 0.0730166 0 0 0.0300849 0 0 9.125 9.375
9.50 0.223049 0 0 0.0776863 0 0 9.375 9.625
9.75 0.387048 8.85441e-07 7.88847e-06 0.115332 2.01911e-06 1.80304e-05 9.625 9.875
10.00 0.318475 2.55973e-05 0.000139819 0.151238 6.82175e-05 0.000372782 9.875 10.125
10.25 0.203478 0.000214679 0.00117764 0.203425 0.000839546 0.00463705 10.125 10.375
10.50 0.126039 0.000404244 0.0024674 0.272663 0.00232533 0.014523 10.375 10.625
10.75 0.0723733 0.000216208 0.00133718 0.279145 0.00214705 0.0135693 10.625 10.875
11.00 0.0389085 8.14605e-05 0.00053537 0.2544 0.00155777 0.0104024 10.875 11.125
11.25 0.0205442 3.41297e-05 0.000220153 0.225868 0.00128393 0.00838551 11.125 11.375
11.50 0.0106003 1.19132e-05 8.69342e-05 0.191191 0.000907958 0.00668795 11.375 11.625
11.75 0.00538807 5.23215e-06 3.05879e-05 0.16535 0.000809699 0.00476535 11.625 11.875
12.00 0.00262799 1.85138e-06 1.19132e-05 0.143286 0.00060311 0.00390135 11.875 12.125
12.25 0.00121152 4.02473e-07 5.31264e-06 0.119461 0.00029242 0.00387825 12.125 12.375
12.50 0.000538348 8.04946e-08 1.20742e-06 0.0958433 0.000135168 0.00203242 12.375 12.625
12.75 0.000213794 8.04946e-08 1.60989e-07 0.0696536 0.000350147 0.000701092 12.625 12.875
13.00 7.74358e-05 0 8.04946e-08 0.0675676 0 0.000970267 12.875 13.125
13.25 2.53558e-05 0 0 0.0349206 0 0 13.125 13.375
13.50 5.63462e-06 0 0 0.0714286 0 0 13.375 13.625
13.75 7.24451e-07 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
