#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0139211 0 0 0.0123739 0 0 8.625 8.875
9.00 0.0226974 0 0 0.0120188 0 0 8.875 9.125
9.25 0.0816742 0 0 0.0244418 0 0 9.125 9.375
9.50 0.240968 0 0 0.0700594 0 0 9.375 9.625
9.75 0.390289 1.69039e-06 7.80798e-06 0.108754 3.8594e-06 1.78367e-05 9.625 9.875
10.00 0.307572 2.9461e-05 0.000174754 0.14722 8.16733e-05 0.000484809 9.875 10.125
10.25 0.19209 0.000222487 0.00132059 0.200516 0.00092493 0.0055344 10.125 10.375
10.50 0.116809 0.000355706 0.00224797 0.266362 0.00222731 0.0143958 10.375 10.625
10.75 0.0651965 0.000157769 0.00100578 0.260537 0.00178513 0.0115864 10.625 10.875
11.00 0.0345151 5.9727e-05 0.000382349 0.23447 0.00132243 0.00857532 10.875 11.125
11.25 0.0178489 2.45509e-05 0.000153503 0.205362 0.00109151 0.00689331 11.125 11.375
11.50 0.00894544 9.17638e-06 5.39314e-05 0.170798 0.000849739 0.00502951 11.375 11.625
11.75 0.0043678 3.05879e-06 1.85943e-05 0.143876 0.000599116 0.00366022 11.625 11.875
12.00 0.00206131 8.04946e-07 5.71512e-06 0.121095 0.000343077 0.0024436 11.875 12.125
12.25 0.00089679 4.82968e-07 3.05879e-06 0.10421 0.000482172 0.00306584 12.125 12.375
12.50 0.000376876 8.04946e-08 4.82968e-07 0.0747544 0.000197574 0.00118723 12.375 12.625
12.75 0.000134748 0 8.04946e-08 0.0609319 0 0.000561308 12.625 12.875
13.00 4.4594e-05 0 0 0.0361011 0 0 12.875 13.125
13.25 1.17522e-05 0 0 0.0410959 0 0 13.125 13.375
13.50 2.73682e-06 0 0 0.0882353 0 0 13.375 13.625
13.75 8.04946e-08 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
