#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00227735 0 0 0.0873745 0 0 8.625 8.875
9.00 0.00403246 0 0 0.149872 0 0 8.875 9.125
9.25 0.0192006 0 0 0.191366 0 0 9.125 9.375
9.50 0.0733431 0 0 0.142729 0 0 9.375 9.625
9.75 0.208486 4.82968e-07 1.77088e-06 0.137684 2.01166e-06 7.31647e-06 9.625 9.875
10.00 0.296717 2.73682e-06 1.31206e-05 0.164729 7.7039e-06 3.694e-05 9.875 10.125
10.25 0.213604 3.30028e-05 0.00015624 0.215862 0.000121132 0.000573978 10.125 10.375
10.50 0.134167 0.000132414 0.000666978 0.265208 0.000724465 0.00367111 10.375 10.625
10.75 0.0833092 0.000262332 0.00139449 0.302346 0.00218993 0.0118766 10.625 10.875
11.00 0.0509148 0.000220072 0.0012277 0.324027 0.00290921 0.0167024 10.875 11.125
11.25 0.0295559 0.000116637 0.000644762 0.313523 0.00269839 0.0153095 11.125 11.375
11.50 0.0172403 5.90025e-05 0.000337594 0.295919 0.00240138 0.0140624 11.375 11.625
11.75 0.00996571 3.13929e-05 0.000188921 0.281691 0.00225562 0.0138802 11.625 11.875
12.00 0.00574683 1.81113e-05 9.01539e-05 0.266829 0.00230336 0.011685 11.875 12.125
12.25 0.00329239 8.21045e-06 4.85382e-05 0.247054 0.001873 0.0112664 12.125 12.375
12.50 0.00183222 3.62226e-06 2.50338e-05 0.228758 0.00152172 0.0106835 12.375 12.625
12.75 0.00102639 2.33434e-06 1.22352e-05 0.215826 0.00177942 0.00946063 12.625 12.875
13.00 0.000556379 1.28791e-06 5.47363e-06 0.191262 0.00186776 0.00803539 12.875 13.125
13.25 0.000290585 2.41484e-07 1.93187e-06 0.169806 0.000689343 0.00555623 13.125 13.375
13.50 0.000146259 1.60989e-07 1.12692e-06 0.146395 0.000938535 0.00662811 13.375 13.625
13.75 7.11572e-05 1.60989e-07 4.02473e-07 0.121041 0.0019841 0.00499977 13.625 13.875
14.00 2.9461e-05 0 2.41484e-07 0.0765027 0 0.00763221 13.875 14.125
14.25 1.14302e-05 0 0 0.0704225 0 0 14.125 14.375
14.50 2.57583e-06 0 0 0.03125 0 0 14.375 14.625
14.75 5.63462e-07 0 0 0 0 0 14.625 14.875
15.00 1.60989e-07 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
