#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00678175 0 0 0.0201659 0 0 8.625 8.875
9.00 0.011724 0 0 0.0304087 0 0 8.875 9.125
9.25 0.048812 0 0 0.058557 0 0 9.125 9.375
9.50 0.170383 8.04946e-08 0 0.0996657 4.32134e-07 0 9.375 9.625
9.75 0.348472 7.24451e-07 4.74918e-06 0.129819 1.81794e-06 1.18464e-05 9.625 9.875
10.00 0.335303 1.52135e-05 7.02718e-05 0.157002 3.82513e-05 0.000176713 9.875 10.125
10.25 0.223585 0.000133219 0.000734996 0.20773 0.000471786 0.00261304 10.125 10.375
10.50 0.139541 0.000394665 0.00225723 0.274904 0.00204504 0.0119221 10.375 10.625
10.75 0.0845749 0.000337031 0.00207974 0.31072 0.00273588 0.017377 10.625 10.875
11.00 0.0472032 0.000157206 0.000934784 0.294515 0.00234175 0.0142533 10.875 11.125
11.25 0.0258666 7.12377e-05 0.000416318 0.268689 0.00200853 0.0119629 11.125 11.375
11.50 0.014172 2.93805e-05 0.00019037 0.239707 0.00157294 0.010352 11.375 11.625
11.75 0.00764892 1.39256e-05 8.33924e-05 0.216735 0.00142342 0.00863369 11.625 11.875
12.00 0.00403705 5.39314e-06 3.68665e-05 0.19596 0.00107269 0.0074102 11.875 12.125
12.25 0.00206654 1.5294e-06 1.37646e-05 0.165894 0.000616834 0.00559299 12.125 12.375
12.50 0.00102848 8.85441e-07 4.58819e-06 0.145652 0.000734895 0.00382844 12.375 12.625
12.75 0.000479345 0 1.77088e-06 0.118052 0 0.00327033 12.625 12.875
13.00 0.000207515 0 5.63462e-07 0.0981381 0 0.00245548 12.875 13.125
13.25 8.48413e-05 0 1.60989e-07 0.0645161 0 0.00177848 13.125 13.375
13.50 2.97025e-05 0 1.60989e-07 0.0433604 0 0.00521329 13.375 13.625
13.75 8.85441e-06 0 0 0.0272727 0 0 13.625 13.875
14.00 1.28791e-06 0 0 0 0 0 13.875 14.125
14.25 2.41484e-07 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
