#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00212948 0 0 0.0685693 0 0 8.625 8.875
9.00 0.00373962 0 0 0.122412 0 0 8.875 9.125
9.25 0.0173513 0 0 0.148201 0 0 9.125 9.375
9.50 0.0622814 0 0 0.10669 0 0 9.375 9.625
9.75 0.172291 1.60989e-07 8.85441e-07 0.120476 8.19564e-07 4.5225e-06 9.625 9.875
10.00 0.269254 1.69039e-06 7.4055e-06 0.163882 5.24521e-06 2.30074e-05 9.875 10.125
10.25 0.201243 1.98822e-05 9.08784e-05 0.21513 7.75456e-05 0.000354588 10.125 10.375
10.50 0.127634 8.25875e-05 0.000400783 0.260086 0.000478476 0.00233072 10.375 10.625
10.75 0.0793456 0.000173466 0.000935347 0.292597 0.00154316 0.00843853 10.625 10.875
11.00 0.0489943 0.000192704 0.00104538 0.319924 0.00266439 0.014827 10.875 11.125
11.25 0.0290764 0.000111726 0.000618359 0.317137 0.00261387 0.0148378 11.125 11.375
11.50 0.0171234 6.23028e-05 0.000332282 0.301523 0.00253218 0.0138223 11.375 11.625
11.75 0.0100407 3.25198e-05 0.000188035 0.289519 0.00229368 0.0135593 11.625 11.875
12.00 0.00585695 1.66624e-05 9.99743e-05 0.278951 0.00204548 0.0125216 11.875 12.125
12.25 0.00339244 1.09473e-05 5.84391e-05 0.258441 0.00238529 0.0129982 12.125 12.375
12.50 0.00195119 5.87611e-06 3.01855e-05 0.241543 0.00227727 0.0119179 12.375 12.625
12.75 0.00111107 2.33434e-06 1.61794e-05 0.226762 0.00162116 0.0114263 12.625 12.875
13.00 0.000625684 9.65935e-07 9.33737e-06 0.214718 0.00121045 0.0118967 12.875 13.125
13.25 0.00034178 6.43957e-07 4.26621e-06 0.192652 0.00151828 0.010205 13.125 13.375
13.50 0.000181193 2.41484e-07 1.93187e-06 0.171035 0.00110333 0.00893362 13.375 13.625
13.75 9.23273e-05 0 7.24451e-07 0.150828 0 0.00671576 13.625 13.875
14.00 4.32256e-05 8.04946e-08 2.41484e-07 0.0931099 0.00168567 0.00509489 13.875 14.125
14.25 1.96407e-05 0 1.60989e-07 0.0778688 0 0.00762092 14.125 14.375
14.50 5.39314e-06 0 0 0.0149254 0 0 14.375 14.625
14.75 2.09286e-06 0 0 0 0 0 14.625 14.875
15.00 1.60989e-07 0 0 0 0 0 14.875 15.125
15.25 8.04946e-08 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
