#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00236131 0 0 0.0771774 0 0 8.625 8.875
9.00 0.00423868 0 0 0.13732 0 0 8.875 9.125
9.25 0.0201927 0 0 0.183112 0 0 9.125 9.375
9.50 0.0810044 8.04946e-08 0 0.145103 8.49366e-07 0 9.375 9.625
9.75 0.229009 3.21978e-07 2.01236e-06 0.139003 1.20699e-06 7.56979e-06 9.625 9.875
10.00 0.30748 4.02473e-06 1.68234e-05 0.164175 1.09524e-05 4.57317e-05 9.875 10.125
10.25 0.218202 4.37086e-05 0.000196729 0.21546 0.000157118 0.000707969 10.125 10.375
10.50 0.136637 0.000160426 0.000833119 0.266992 0.000859618 0.00449678 10.375 10.625
10.75 0.0848432 0.000308697 0.00162833 0.307223 0.00251147 0.0135561 10.625 10.875
11.00 0.0513502 0.000223212 0.00125853 0.324737 0.00292253 0.0169657 10.875 11.125
11.25 0.0296453 0.000113175 0.000632527 0.311152 0.0026198 0.015018 11.125 11.375
11.50 0.0171411 5.41729e-05 0.000337031 0.292777 0.00222808 0.0141844 11.375 11.625
11.75 0.00988272 3.05075e-05 0.000184413 0.276929 0.00222522 0.0137492 11.625 11.875
12.00 0.00564122 1.5294e-05 8.79806e-05 0.259653 0.00200173 0.0117294 11.875 12.125
12.25 0.00319435 6.52006e-06 4.49965e-05 0.241684 0.00154467 0.0108345 12.125 12.375
12.50 0.00177805 4.26621e-06 2.07676e-05 0.221649 0.00186309 0.00919859 12.375 12.625
12.75 0.000973824 1.5294e-06 1.08668e-05 0.203339 0.00124919 0.00899015 12.625 12.875
13.00 0.000517339 8.04946e-07 5.07116e-06 0.181733 0.00127119 0.00810038 12.875 13.125
13.25 0.00026531 1.60989e-07 1.4489e-06 0.159587 0.00050965 0.00461484 13.125 13.375
13.50 0.000128711 1.60989e-07 6.43957e-07 0.118824 0.00110078 0.0044308 13.375 13.625
13.75 5.9083e-05 8.04946e-08 3.21978e-07 0.122616 0.00119372 0.00480758 13.625 13.875
14.00 2.41484e-05 0 8.04946e-08 0.0633333 0 0.00313266 13.875 14.125
14.25 8.21045e-06 0 0 0.0686275 0 0 14.125 14.375
14.50 1.60989e-06 0 0 0.05 0 0 14.375 14.625
14.75 3.21978e-07 0 0 0 0 0 14.625 14.875
15.00 8.04946e-08 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
