#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00349355 0 0 0.0430174 0 0 8.625 8.875
9.00 0.00629717 0 0 0.0739349 0 0 8.875 9.125
9.25 0.0294611 0 0 0.116513 0 0 9.125 9.375
9.50 0.11713 8.04946e-08 0 0.124632 6.03497e-07 0 9.375 9.625
9.75 0.286162 4.82968e-07 2.9783e-06 0.137336 1.46031e-06 8.9854e-06 9.625 9.875
10.00 0.329913 8.12995e-06 3.57396e-05 0.16107 2.06679e-05 9.08971e-05 9.875 10.125
10.25 0.226768 7.79188e-05 0.000377117 0.211938 0.000270694 0.00131273 10.125 10.375
10.50 0.141276 0.000280041 0.00146106 0.270767 0.00144264 0.00762042 10.375 10.625
10.75 0.0874998 0.000382993 0.00214059 0.315684 0.00298226 0.0171609 10.625 10.875
11.00 0.0511034 0.000212103 0.00122666 0.317494 0.00282103 0.0167854 10.875 11.125
11.25 0.0288812 9.67545e-05 0.000582861 0.29636 0.00234938 0.0144929 11.125 11.375
11.50 0.0163898 4.70088e-05 0.00027674 0.273277 0.00207838 0.0124814 11.375 11.625
11.75 0.00918186 2.34239e-05 0.000147869 0.256785 0.0018912 0.012165 11.625 11.875
12.00 0.0051292 1.12692e-05 6.64885e-05 0.235229 0.00167659 0.0100437 11.875 12.125
12.25 0.00277626 5.55413e-06 2.97025e-05 0.210612 0.00157608 0.0085368 12.125 12.375
12.50 0.00149623 1.69039e-06 1.40866e-05 0.191683 0.000912175 0.00768237 12.375 12.625
12.75 0.000772668 8.04946e-07 5.71512e-06 0.172101 0.000861585 0.00616927 12.625 12.875
13.00 0.000383879 8.04946e-08 2.25385e-06 0.137555 0.000180796 0.00509354 12.875 13.125
13.25 0.00017902 4.02473e-07 4.02473e-07 0.105665 0.00200614 0.00201517 13.125 13.375
13.50 7.66309e-05 8.04946e-08 0 0.0892857 0.000955626 0 13.375 13.625
13.75 3.06684e-05 0 8.04946e-08 0.0761155 0 0.00243128 13.625 13.875
14.00 1.03838e-05 0 0 0.0620155 0 0 13.875 14.125
14.25 1.93187e-06 0 0 0 0 0 14.125 14.375
14.50 1.60989e-07 0 0 0 0 0 14.375 14.625
14.75 8.04946e-08 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
