#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0237599 0 0 0.0139816 0 0 8.625 8.875
9.00 0.0379208 0 0 0.010448 0 0 8.875 9.125
9.25 0.112194 0 0 0.0124888 0 0 9.125 9.375
9.50 0.238556 0 2.41484e-07 0.0363127 0 9.76026e-07 9.375 9.625
9.75 0.261312 1.69039e-06 1.70649e-05 0.0693849 6.02007e-06 6.07744e-05 9.625 9.875
10.00 0.178685 2.9139e-05 0.000232388 0.102032 0.000146411 0.00116937 9.875 10.125
10.25 0.0972323 8.39559e-05 0.000648303 0.158513 0.000725955 0.00564833 10.125 10.375
10.50 0.0481665 4.27426e-05 0.000311675 0.16643 0.000739053 0.00542897 10.375 10.625
10.75 0.0227194 1.09473e-05 8.47608e-05 0.140493 0.000413954 0.00321862 10.625 10.875
11.00 0.0102677 3.30028e-06 2.15726e-05 0.122117 0.000282079 0.00184832 10.875 11.125
11.25 0.00431282 9.65935e-07 5.87611e-06 0.102447 0.000200979 0.00122456 11.125 11.375
11.50 0.00170013 2.41484e-07 1.69039e-06 0.081909 0.000130385 0.000913739 11.375 11.625
11.75 0.00060057 0 3.21978e-07 0.0593754 0 0.000504561 11.625 11.875
12.00 0.000185299 0 8.04946e-08 0.0621199 0 0.000407599 11.875 12.125
12.25 5.13555e-05 0 0 0.0282132 0 0 12.125 12.375
12.50 1.14302e-05 0 0 0.0633803 0 0 12.375 12.625
12.75 2.41484e-06 0 0 0 0 0 12.625 12.875
13.00 2.41484e-07 0 0 0 0 0 12.875 13.125
13.25 0 0 0 0 0 0 13.125 13.375
13.50 0 0 0 0 0 0 13.375 13.625
13.75 0 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
