#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00222833 0 0 0.0701152 0 0 8.625 8.875
9.00 0.00384225 0 0 0.122599 0 0 8.875 9.125
9.25 0.01752 0 0 0.145171 0 0 9.125 9.375
9.50 0.0611733 0 0 0.100508 0 0 9.375 9.625
9.75 0.16738 1.60989e-07 8.85441e-07 0.114751 8.56817e-07 4.67896e-06 9.625 9.875
10.00 0.262615 1.69039e-06 6.43957e-06 0.162734 5.39422e-06 2.05189e-05 9.875 10.125
10.25 0.198303 1.84333e-05 7.78383e-05 0.214062 7.30455e-05 0.000308618 10.125 10.375
10.50 0.126142 7.4055e-05 0.000354659 0.258653 0.000434965 0.00209025 10.375 10.625
10.75 0.0784318 0.000163324 0.000851874 0.290638 0.00147408 0.00778922 10.625 10.875
11.00 0.0485064 0.000181274 0.00099282 0.31789 0.00253963 0.014253 10.875 11.125
11.25 0.0288818 0.000103355 0.000604353 0.316975 0.00243551 0.0145978 11.125 11.375
11.50 0.0170484 5.84391e-05 0.000322622 0.301825 0.00238508 0.0134671 11.375 11.625
11.75 0.0100465 2.95415e-05 0.000185218 0.289432 0.00208327 0.0133461 11.625 11.875
12.00 0.00585308 1.75478e-05 0.000103194 0.282463 0.00214478 0.0128777 11.875 12.125
12.25 0.00339752 1.11083e-05 5.53803e-05 0.259785 0.00241226 0.0122656 12.125 12.375
12.50 0.00196761 4.34671e-06 3.25198e-05 0.245377 0.00166339 0.0126817 12.375 12.625
12.75 0.00112813 3.05879e-06 1.72258e-05 0.230325 0.00208123 0.0119347 12.625 12.875
13.00 0.000632527 1.77088e-06 9.57886e-06 0.215449 0.00219037 0.0120638 12.875 13.125
13.25 0.000349829 6.43957e-07 4.4272e-06 0.196272 0.00147676 0.0103018 13.125 13.375
13.50 0.000187713 4.82968e-07 2.09286e-06 0.171955 0.00212501 0.00933616 13.375 13.625
13.75 9.6674e-05 0 7.24451e-07 0.157369 0 0.00636214 13.625 13.875
14.00 4.56404e-05 0 8.04946e-08 0.107584 0 0.00157671 13.875 14.125
14.25 2.15726e-05 0 1.60989e-07 0.0783582 0 0.00692964 14.125 14.375
14.50 6.52006e-06 0 0 0.0246914 0 0 14.375 14.625
14.75 2.57583e-06 0 0 0 0 0 14.625 14.875
15.00 2.41484e-07 0 0 0 0 0 14.875 15.125
15.25 8.04946e-08 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
