#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0123354 0 0 0.0132729 0 0 8.625 8.875
9.00 0.0201799 0 0 0.013949 0 0 8.875 9.125
9.25 0.0747664 0 0 0.0287704 0 0 9.125 9.375
9.50 0.226696 0 0 0.0761157 0 0 9.375 9.625
9.75 0.388259 7.24451e-07 8.61292e-06 0.114003 1.65403e-06 1.96546e-05 9.625 9.875
10.00 0.3166 2.63217e-05 0.000145454 0.150452 7.06166e-05 0.000390485 9.875 10.125
10.25 0.201441 0.000218865 0.00120822 0.202833 0.000865176 0.0048102 10.125 10.375
10.50 0.124394 0.000388145 0.00243722 0.271915 0.00226477 0.0145502 10.375 10.625
10.75 0.0711082 0.00020824 0.00126199 0.275799 0.00211462 0.013085 10.625 10.875
11.00 0.0380889 7.62284e-05 0.000508645 0.250124 0.00149778 0.0101495 10.875 11.125
11.25 0.0200265 3.26003e-05 0.000211942 0.222112 0.00126423 0.00832051 11.125 11.375
11.50 0.0102973 1.20742e-05 7.79993e-05 0.187758 0.00095129 0.00619948 11.375 11.625
11.75 0.0051882 4.4272e-06 2.9622e-05 0.16179 0.000714645 0.00481324 11.625 11.875
12.00 0.00252238 1.5294e-06 1.00618e-05 0.139424 0.000521466 0.00344661 11.875 12.125
12.25 0.00115196 1.60989e-07 4.18572e-06 0.116414 0.000123464 0.00322228 12.125 12.375
12.50 0.000503655 8.04946e-08 1.04643e-06 0.0902989 0.000145361 0.001894 12.375 12.625
12.75 0.000197775 8.04946e-08 8.04946e-08 0.0675621 0.000379346 0.000379659 12.625 12.875
13.00 7.03523e-05 0 8.04946e-08 0.0583524 0 0.00107864 12.875 13.125
13.25 2.1975e-05 0 0 0.040293 0 0 13.125 13.375
13.50 5.15165e-06 0 0 0.0625 0 0 13.375 13.625
13.75 4.82968e-07 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
