#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00222761 0 0 0.0785214 0 0 8.625 8.875
9.00 0.00393232 0 0 0.13459 0 0 8.875 9.125
9.25 0.0185319 0 0 0.175789 0 0 9.125 9.375
9.50 0.0691543 0 0 0.131632 0 0 9.375 9.625
9.75 0.194854 6.43957e-07 1.4489e-06 0.133138 2.86102e-06 6.4522e-06 9.625 9.875
10.00 0.288589 2.73682e-06 1.20742e-05 0.163953 7.92742e-06 3.49879e-05 9.875 10.125
10.25 0.209853 3.0105e-05 0.00013016 0.215547 0.000112519 0.000486851 10.125 10.375
10.50 0.132208 0.000114141 0.000570787 0.26342 0.000635356 0.00319386 10.375 10.625
10.75 0.0821677 0.000233193 0.00122851 0.29892 0.00198406 0.0106411 10.625 10.875
11.00 0.0504199 0.000209688 0.00118899 0.322905 0.00280428 0.0163527 10.875 11.125
11.25 0.0294322 0.000113578 0.000635907 0.314499 0.00263518 0.0151379 11.125 11.375
11.50 0.0172467 6.05319e-05 0.00034009 0.299003 0.00245172 0.0141011 11.375 11.625
11.75 0.0100092 3.39687e-05 0.000188438 0.283467 0.0024235 0.0137486 11.625 11.875
12.00 0.00580269 1.59379e-05 9.91693e-05 0.271682 0.00199494 0.0126635 11.875 12.125
12.25 0.00334262 8.61292e-06 5.06311e-05 0.251433 0.00192389 0.011513 12.125 12.375
12.50 0.00186908 3.94424e-06 2.82536e-05 0.231438 0.00161844 0.0117961 12.375 12.625
12.75 0.00105955 1.85138e-06 1.32011e-05 0.218643 0.00136289 0.00985788 12.625 12.875
13.00 0.000584149 1.28791e-06 5.9566e-06 0.196362 0.00176793 0.00827916 12.875 13.125
13.25 0.000308697 3.21978e-07 2.41484e-06 0.184355 0.000849843 0.00643085 13.125 13.375
13.50 0.000157689 8.04946e-08 1.28791e-06 0.15365 0.000431806 0.00696944 13.375 13.625
13.75 7.85627e-05 0 4.82968e-07 0.128074 0 0.00539336 13.625 13.875
14.00 3.46127e-05 0 4.02473e-07 0.0697674 0 0.0109439 13.875 14.125
14.25 1.38451e-05 0 0 0.0755814 0 0 14.125 14.375
14.50 3.05879e-06 0 0 0.0263158 0 0 14.375 14.625
14.75 8.04946e-07 0 0 0 0 0 14.625 14.875
15.00 1.60989e-07 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
