#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00881488 0 0 0.0154873 0 0 8.625 8.875
9.00 0.0149319 0 0 0.0212504 0 0 8.875 9.125
9.25 0.0592354 0 0 0.0433541 0 0 9.125 9.375
9.50 0.194259 8.04946e-08 0 0.0899392 3.7998e-07 0 9.375 9.625
9.75 0.369886 7.24451e-07 5.79561e-06 0.123995 1.71363e-06 1.37314e-05 9.625 9.875
10.00 0.330026 1.68234e-05 9.56276e-05 0.155191 4.30644e-05 0.000244856 9.875 10.125
10.25 0.216696 0.000172339 0.00092279 0.20645 0.000630602 0.00339375 10.125 10.375
10.50 0.135307 0.000413823 0.00248044 0.275884 0.00220791 0.0135223 10.375 10.625
10.75 0.0803996 0.000292034 0.00178577 0.300154 0.00253284 0.0158975 10.625 10.875
11.00 0.0441225 0.000120259 0.000757776 0.278451 0.00196129 0.0126087 10.875 11.125
11.25 0.0238476 4.70088e-05 0.000333087 0.25205 0.00147149 0.0105948 11.125 11.375
11.50 0.0127592 2.1814e-05 0.000144488 0.220087 0.00133112 0.00893307 11.375 11.625
11.75 0.00674191 9.82034e-06 5.65877e-05 0.194494 0.0011716 0.00681819 11.625 11.875
12.00 0.00344589 4.4272e-06 2.53558e-05 0.174216 0.00105959 0.00612138 11.875 12.125
12.25 0.00170327 1.4489e-06 8.29094e-06 0.145747 0.000726059 0.00417857 12.125 12.375
12.50 0.000806475 4.82968e-07 3.30028e-06 0.119573 0.000526942 0.00361771 12.375 12.625
12.75 0.00035313 2.41484e-07 8.04946e-07 0.0987007 0.000615917 0.00205918 12.625 12.875
13.00 0.000145937 0 0 0.0777716 0 0 12.875 13.125
13.25 5.18385e-05 0 0 0.0434783 0 0 13.125 13.375
13.50 1.64209e-05 0 8.04946e-08 0.0490196 0 0.00468463 13.375 13.625
13.75 3.86374e-06 0 0 0 0 0 13.625 13.875
14.00 4.02473e-07 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
