#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0229983 0 0 0.0137411 0 0 8.625 8.875
9.00 0.0367763 0 0 0.0102675 0 0 8.875 9.125
9.25 0.111603 0 0 0.0129387 0 0 9.125 9.375
9.50 0.248449 0 3.21978e-07 0.0375645 0 1.24797e-06 9.375 9.625
9.75 0.277104 2.25385e-06 1.76283e-05 0.0723039 7.54744e-06 5.9016e-05 9.625 9.875
10.00 0.191694 3.34858e-05 0.00024245 0.105464 0.000156231 0.00113282 9.875 10.125
10.25 0.105406 0.000101021 0.000746185 0.163033 0.000801384 0.00596724 10.125 10.375
10.50 0.053 5.30459e-05 0.000383315 0.175381 0.000824511 0.00600739 10.375 10.625
10.75 0.0252941 1.39256e-05 0.00010416 0.148288 0.000468656 0.00352181 10.625 10.875
11.00 0.0116593 3.78325e-06 2.89781e-05 0.128585 0.00028266 0.00217122 10.875 11.125
11.25 0.00499075 1.69039e-06 7.80798e-06 0.108918 0.000301711 0.00139628 11.125 11.375
11.50 0.00200254 4.82968e-07 2.09286e-06 0.0864217 0.000220284 0.000955775 11.375 11.625
11.75 0.000746104 2.41484e-07 4.02473e-07 0.0650556 0.000302501 0.000504613 11.625 11.875
12.00 0.00023923 8.04946e-08 0 0.0615747 0.000315648 0 11.875 12.125
12.25 6.61666e-05 0 0 0.0377129 0 0 12.125 12.375
12.50 1.71453e-05 0 0 0.0516432 0 0 12.375 12.625
12.75 3.46127e-06 0 0 0 0 0 12.625 12.875
13.00 3.21978e-07 0 0 0 0 0 12.875 13.125
13.25 0 0 0 0 0 0 13.125 13.375
13.50 0 0 0 0 0 0 13.375 13.625
13.75 0 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
