#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00600103 0 0 0.022548 0 0 8.625 8.875
9.00 0.0106015 0 0 0.0356251 0 0 8.875 9.125
9.25 0.045022 0 0 0.0657641 0 0 9.125 9.375
9.50 0.160967 8.04946e-08 0 0.103532 4.47035e-07 0 9.375 9.625
9.75 0.338567 8.85441e-07 4.10522e-06 0.131783 2.27988e-06 1.05202e-05 9.625 9.875
10.00 0.336293 1.36036e-05 6.31078e-05 0.157643 3.4079e-05 0.000158101 9.875 10.125
10.25 0.225332 0.000127664 0.00066231 0.20849 0.000448182 0.00233333 10.125 10.375
10.50 0.140597 0.000382913 0.00213721 0.274135 0.00197154 0.0112042 10.375 10.625
10.75 0.0856986 0.000363916 0.00214454 0.313266 0.00290385 0.017626 10.625 10.875
11.00 0.0481725 0.000166302 0.000999099 0.2991 0.00241134 0.0148446 10.875 11.125
11.25 0.02658 7.06743e-05 0.000456082 0.27413 0.0019249 0.0126726 11.125 11.375
11.50 0.0146429 3.43712e-05 0.000205825 0.247055 0.00176325 0.0107345 11.375 11.625
11.75 0.00797154 1.39256e-05 9.29713e-05 0.223564 0.00135399 0.00916235 11.625 11.875
12.00 0.00425583 7.96896e-06 4.14547e-05 0.203684 0.0014883 0.00783296 11.875 12.125
12.25 0.00219879 1.60989e-06 1.65819e-05 0.175502 0.000603229 0.00626509 12.125 12.375
12.50 0.0011192 5.63462e-07 6.43957e-06 0.154344 0.000425532 0.00489384 12.375 12.625
12.75 0.000527642 3.21978e-07 2.01236e-06 0.126621 0.000532627 0.00334372 12.625 12.875
13.00 0.000239713 0 8.85441e-07 0.103089 0 0.00332525 12.875 13.125
13.25 9.86059e-05 8.04946e-08 0 0.0759184 0.000753738 0 13.125 13.375
13.50 3.60616e-05 0 8.04946e-08 0.0535714 0 0.00211729 13.375 13.625
13.75 1.11887e-05 0 8.04946e-08 0.028777 0 0.00703785 13.625 13.875
14.00 2.09286e-06 0 0 0.0384615 0 0 13.875 14.125
14.25 3.21978e-07 0 0 0 0 0 14.125 14.375
14.50 8.04946e-08 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
