#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00213914 0 0 0.0709313 0 0 8.625 8.875
9.00 0.00382671 0 0 0.120257 0 0 8.875 9.125
9.25 0.0181126 0 0 0.161037 0 0 9.125 9.375
9.50 0.066825 0 0 0.123134 0 0 9.375 9.625
9.75 0.18721 2.41484e-07 1.36841e-06 0.130725 1.11759e-06 6.34789e-06 9.625 9.875
10.00 0.283436 2.65632e-06 1.00618e-05 0.164488 7.82311e-06 2.96682e-05 9.875 10.125
10.25 0.207528 2.66437e-05 0.000117603 0.216264 0.000100613 0.000444382 10.125 10.375
10.50 0.130918 0.00010408 0.000522088 0.262849 0.000585586 0.00295144 10.375 10.625
10.75 0.0813676 0.000216772 0.00114109 0.297045 0.00186777 0.00999838 10.625 10.875
11.00 0.0500322 0.000207515 0.00116975 0.322954 0.00279656 0.0162082 10.875 11.125
11.25 0.0293595 0.000112612 0.000635988 0.315744 0.0026145 0.0151506 11.125 11.375
11.50 0.0172059 5.9083e-05 0.000339285 0.299221 0.00239816 0.0140967 11.375 11.625
11.75 0.0100272 3.63031e-05 0.000184735 0.284739 0.00258023 0.0134248 11.625 11.875
12.00 0.00582749 1.71453e-05 0.000101504 0.274849 0.00212723 0.0128546 11.875 12.125
12.25 0.00336017 8.61292e-06 5.43338e-05 0.25309 0.00190961 0.012276 12.125 12.375
12.50 0.00189355 4.10522e-06 2.95415e-05 0.235589 0.00165366 0.0121146 12.375 12.625
12.75 0.00108185 2.65632e-06 1.45695e-05 0.219196 0.00191246 0.0106588 12.625 12.875
13.00 0.000594131 1.04643e-06 7.96896e-06 0.203902 0.00139968 0.0108231 12.875 13.125
13.25 0.000321254 7.24451e-07 3.05879e-06 0.188675 0.00182548 0.00779924 13.125 13.375
13.50 0.000163887 8.04946e-08 1.5294e-06 0.164538 0.00041014 0.00786999 13.375 13.625
13.75 8.33924e-05 8.04946e-08 5.63462e-07 0.1361 0.000833079 0.00587687 13.625 13.875
14.00 3.6625e-05 0 3.21978e-07 0.0703297 0 0.00824542 13.875 14.125
14.25 1.63404e-05 0 0 0.0640394 0 0 14.125 14.375
14.50 3.46127e-06 0 0 0.0232558 0 0 14.375 14.625
14.75 1.20742e-06 0 0 0 0 0 14.625 14.875
15.00 1.60989e-07 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
