#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00369591 0 0 0.0253948 0 0 8.625 8.875
9.00 0.00557723 0 0 0.0569082 0 0 8.875 9.125
9.25 0.0218495 0 0 0.0906643 0 0 9.125 9.375
9.50 0.0624929 0 0 0.0755576 0 0 9.375 9.625
9.75 0.156486 8.04946e-08 4.82968e-07 0.0961716 4.69387e-07 2.78652e-06 9.625 9.875
10.00 0.244175 8.85441e-07 4.34671e-06 0.155351 3.06964e-06 1.50353e-05 9.875 10.125
10.25 0.188723 1.05448e-05 4.94237e-05 0.207862 4.42564e-05 0.000207499 10.125 10.375
10.50 0.120906 4.77333e-05 0.000238908 0.252219 0.000295103 0.00148052 10.375 10.625
10.75 0.0752432 0.00011398 0.000589301 0.282494 0.00108525 0.00566381 10.625 10.875
11.00 0.0465604 0.000149237 0.000811064 0.310652 0.00220245 0.012221 10.875 11.125
11.25 0.0281048 9.76399e-05 0.000554608 0.315261 0.00237063 0.0137843 11.125 11.375
11.50 0.0167389 5.55413e-05 0.000308455 0.304274 0.00230086 0.0130611 11.375 11.625
11.75 0.00992603 3.07489e-05 0.000177491 0.293416 0.0021821 0.0128647 11.625 11.875
12.00 0.00583207 1.88357e-05 0.00010255 0.284902 0.00230208 0.0127992 11.875 12.125
12.25 0.00340492 1.11083e-05 5.9244e-05 0.267636 0.0023815 0.0129685 12.125 12.375
12.50 0.00200013 5.71512e-06 3.38882e-05 0.251771 0.00213188 0.0128957 12.375 12.625
12.75 0.00116516 3.13929e-06 1.77088e-05 0.237997 0.00204755 0.0117601 12.625 12.875
13.00 0.000660378 1.4489e-06 1.18327e-05 0.218674 0.00171052 0.0142553 12.875 13.125
13.25 0.00036778 1.20742e-06 5.47363e-06 0.200263 0.00261694 0.0120822 13.125 13.375
13.50 0.000202202 3.21978e-07 2.65632e-06 0.184713 0.00129616 0.0108529 13.375 13.625
13.75 0.000110519 1.60989e-07 1.04643e-06 0.160233 0.00122148 0.00802718 13.625 13.875
14.00 5.44143e-05 8.04946e-08 3.21978e-07 0.14645 0.00126079 0.00508066 13.875 14.125
14.25 2.72072e-05 0 8.04946e-08 0.115385 0 0.00262497 14.125 14.375
14.50 1.05448e-05 0 8.04946e-08 0.0458015 0 0.00733999 14.375 14.625
14.75 4.74918e-06 0 0 0 0 0 14.625 14.875
15.00 4.82968e-07 0 0 0.166667 0 0 14.875 15.125
15.25 1.60989e-07 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
