#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0143504 0 0 0.0128732 0 0 8.625 8.875
9.00 0.0232897 0 0 0.0115887 0 0 8.875 9.125
9.25 0.0833513 0 0 0.0234845 0 0 9.125 9.375
9.50 0.244473 0 0 0.0683464 0 0 9.375 9.625
9.75 0.38998 1.85138e-06 8.21045e-06 0.107178 4.23938e-06 1.87978e-05 9.625 9.875
10.00 0.304949 3.09099e-05 0.000179825 0.146255 8.6531e-05 0.000503734 9.875 10.125
10.25 0.189471 0.000227236 0.00134732 0.19974 0.000958607 0.00573137 10.125 10.375
10.50 0.114607 0.000338721 0.00217995 0.264382 0.00216773 0.0142637 10.375 10.625
10.75 0.0635402 0.000145454 0.000945007 0.255943 0.00169939 0.0112331 10.625 10.875
11.00 0.0335436 5.70707e-05 0.000355142 0.230145 0.00130759 0.00823803 10.875 11.125
11.25 0.0172421 2.08481e-05 0.000140866 0.200414 0.00096564 0.00658631 11.125 11.375
11.50 0.00857911 7.32501e-06 5.10336e-05 0.16717 0.000710487 0.0049838 11.375 11.625
11.75 0.00416568 2.9783e-06 1.60989e-05 0.140461 0.000614092 0.00333472 11.625 11.875
12.00 0.00194145 1.12692e-06 5.15165e-06 0.117667 0.000511855 0.00234751 11.875 12.125
12.25 0.000830302 4.82968e-07 2.49533e-06 0.0997576 0.000523344 0.00271368 12.125 12.375
12.50 0.000347173 0 6.43957e-07 0.0739624 0 0.00172086 12.375 12.625
12.75 0.000117683 0 0 0.0601915 0 0 12.625 12.875
13.00 4.12937e-05 0 0 0.0350877 0 0 12.875 13.125
13.25 9.25688e-06 0 0 0.0434783 0 0 13.125 13.375
13.50 2.33434e-06 0 0 0.103448 0 0 13.375 13.625
13.75 8.04946e-08 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
