#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00343639 0 0 0.0239863 0 0 8.625 8.875
9.00 0.00536609 0 0 0.0532671 0 0 8.875 9.125
9.25 0.0214287 0 0 0.0864871 0 0 9.125 9.375
9.50 0.0620743 0 0 0.0732921 0 0 9.375 9.625
9.75 0.156132 8.04946e-08 4.82968e-07 0.0953753 4.69387e-07 2.80142e-06 9.625 9.875
10.00 0.24358 1.28791e-06 3.94424e-06 0.154877 4.47035e-06 1.36793e-05 9.875 10.125
10.25 0.188353 1.14302e-05 4.78943e-05 0.207332 4.81009e-05 0.000201613 10.125 10.375
10.50 0.120688 4.74113e-05 0.000234803 0.251551 0.000293911 0.00145897 10.375 10.625
10.75 0.0750846 0.000109231 0.000580044 0.282072 0.0010429 0.00558934 10.625 10.875
11.00 0.0464677 0.000146822 0.00080889 0.309926 0.00217354 0.0122253 10.875 11.125
11.25 0.0280589 9.90083e-05 0.000548973 0.314851 0.0024091 0.0136725 11.125 11.375
11.50 0.0167196 5.52998e-05 0.000309421 0.304028 0.00229433 0.0131228 11.375 11.625
11.75 0.00991347 2.98635e-05 0.000179181 0.293715 0.00212124 0.0130007 11.625 11.875
12.00 0.00582644 1.82723e-05 0.000104321 0.284141 0.00223798 0.0130509 11.875 12.125
12.25 0.00340138 1.11083e-05 6.10149e-05 0.267749 0.00238362 0.0133753 12.125 12.375
12.50 0.00199868 6.11759e-06 3.41297e-05 0.250463 0.00228718 0.0130215 12.375 12.625
12.75 0.00116403 3.94424e-06 1.77088e-05 0.238434 0.00257179 0.0117649 12.625 12.875
13.00 0.000660458 1.36841e-06 1.21547e-05 0.217672 0.00161755 0.0146674 12.875 13.125
13.25 0.000367458 1.36841e-06 5.47363e-06 0.200876 0.00296488 0.0120837 13.125 13.375
13.50 0.000203168 2.41484e-07 2.89781e-06 0.183835 0.000968933 0.0118095 13.375 13.625
13.75 0.000111244 2.41484e-07 1.4489e-06 0.16136 0.00181654 0.0110671 13.625 13.875
14.00 5.44143e-05 8.04946e-08 3.21978e-07 0.14645 0.00126079 0.00508066 13.875 14.125
14.25 2.78511e-05 0 8.04946e-08 0.115607 0 0.00256345 14.125 14.375
14.50 1.07058e-05 0 8.04946e-08 0.0451128 0 0.00723399 14.375 14.625
14.75 4.74918e-06 0 0 0 0 0 14.625 14.875
15.00 5.63462e-07 0 0 0.142857 0 0 14.875 15.125
15.25 1.60989e-07 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
