#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0126986 0 0 0.0130834 0 0 8.625 8.875
9.00 0.0208019 0 0 0.0135358 0 0 8.875 9.125
9.25 0.0765473 0 0 0.0276341 0 0 9.125 9.375
9.50 0.230368 0 0 0.074591 0 0 9.375 9.625
9.75 0.389159 6.43957e-07 8.69342e-06 0.112791 1.46776e-06 1.98185e-05 9.625 9.875
10.00 0.314478 2.84146e-05 0.000153584 0.149744 7.68155e-05 0.000415444 9.875 10.125
10.25 0.199296 0.00021967 0.00124348 0.202376 0.000878185 0.00500792 10.125 10.375
10.50 0.122635 0.000389352 0.00241057 0.270849 0.00230765 0.0146199 10.375 10.625
10.75 0.0697662 0.000198741 0.00120009 0.272108 0.00206763 0.0127401 10.625 10.875
11.00 0.0372238 7.5021e-05 0.000472423 0.246569 0.0015154 0.00968502 10.875 11.125
11.25 0.019517 2.89781e-05 0.0001985 0.218358 0.00115883 0.00803144 11.125 11.375
11.50 0.00998326 1.18327e-05 7.21232e-05 0.184335 0.000965625 0.00593558 11.375 11.625
11.75 0.00499549 4.02473e-06 2.69657e-05 0.157509 0.000678226 0.00457245 11.625 11.875
12.00 0.00241242 1.4489e-06 8.53243e-06 0.1337 0.000519991 0.00307487 11.875 12.125
12.25 0.00108233 3.21978e-07 4.5077e-06 0.114532 0.000263333 0.00370323 12.125 12.375
12.50 0.000473791 8.04946e-08 6.43957e-07 0.0847774 0.000155464 0.00124563 12.375 12.625
12.75 0.000182079 8.04946e-08 1.60989e-07 0.0654288 0.000412978 0.000827052 12.625 12.875
13.00 6.14979e-05 0 8.04946e-08 0.0484293 0 0.00124714 12.875 13.125
13.25 1.85943e-05 0 0 0.04329 0 0 13.125 13.375
13.50 4.66869e-06 0 0 0.0689655 0 0 13.375 13.625
13.75 3.21978e-07 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
