#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00505498 0 0 0.0280418 0 0 8.625 8.875
9.00 0.00890769 0 0 0.0458694 0 0 8.875 9.125
9.25 0.0394704 0 0 0.0794577 0 0 9.125 9.375
9.50 0.146241 8.04946e-08 8.04946e-08 0.110216 4.84288e-07 4.91738e-07 9.375 9.625
9.75 0.322343 7.24451e-07 3.30028e-06 0.134453 1.95205e-06 8.86619e-06 9.625 9.875
10.00 0.336319 1.28791e-05 5.21605e-05 0.158815 3.22163e-05 0.000130475 9.875 10.125
10.25 0.227108 0.000107863 0.000560564 0.209837 0.000375107 0.00195515 10.125 10.375
10.50 0.141539 0.000352164 0.00194346 0.272942 0.0018045 0.0101222 10.375 10.625
10.75 0.086913 0.000376554 0.00223139 0.315554 0.00295261 0.0180354 10.625 10.875
11.00 0.0494181 0.000193509 0.00108877 0.305982 0.002707 0.0156349 10.875 11.125
11.25 0.0275359 8.1702e-05 0.000492868 0.282062 0.00212389 0.0130847 11.125 11.375
11.50 0.0153075 3.84764e-05 0.000233837 0.256184 0.00186494 0.0115388 11.375 11.625
11.75 0.00841362 1.92382e-05 0.00010907 0.236041 0.00174284 0.0100337 11.625 11.875
12.00 0.0045605 8.9349e-06 5.02286e-05 0.216729 0.00153159 0.00872289 11.875 12.125
12.25 0.00240349 4.02473e-06 2.09286e-05 0.186275 0.00136033 0.00714782 12.125 12.375
12.50 0.00124461 8.04946e-07 8.12995e-06 0.166861 0.000538483 0.00547796 12.375 12.625
12.75 0.000615784 6.43957e-07 3.38077e-06 0.137124 0.000901416 0.00476351 12.625 12.875
13.00 0.000283099 1.60989e-07 8.85441e-07 0.110606 0.000505485 0.00279045 12.875 13.125
13.25 0.000122674 0 8.04946e-08 0.0951444 0 0.000594124 13.125 13.375
13.50 4.74918e-05 0 1.60989e-07 0.0677966 0 0.00317076 13.375 13.625
13.75 1.75478e-05 8.04946e-08 0 0.0550459 0.00431486 0 13.625 13.875
14.00 3.38077e-06 0 0 0.0238095 0 0 13.875 14.125
14.25 5.63462e-07 0 0 0 0 0 14.125 14.375
14.50 8.04946e-08 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
