#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0213481 0 0 0.0128652 0 0 8.625 8.875
9.00 0.0340515 0 0 0.00973929 0 0 8.875 9.125
9.25 0.107728 0 0 0.0141939 0 0 9.125 9.375
9.50 0.26471 0 2.41484e-07 0.0429363 0 8.71718e-07 9.375 9.625
9.75 0.318523 1.85138e-06 1.72258e-05 0.0802489 5.34207e-06 4.97475e-05 9.625 9.875
10.00 0.224333 4.20182e-05 0.000254282 0.116366 0.000165477 0.00100274 9.875 10.125
10.25 0.127652 0.000139175 0.00101431 0.173368 0.000900269 0.00662099 10.125 10.375
10.50 0.0670367 8.58877e-05 0.000654663 0.200354 0.0010232 0.00788614 10.375 10.625
10.75 0.0332278 2.78511e-05 0.000186908 0.170327 0.000694841 0.00469337 10.625 10.875
11.00 0.0158557 8.45193e-06 5.86001e-05 0.149524 0.0004531 0.00315487 10.875 11.125
11.25 0.00717738 2.57583e-06 1.85943e-05 0.12535 0.000313774 0.00227182 11.125 11.375
11.50 0.00305034 4.82968e-07 4.66869e-06 0.102124 0.000142142 0.00137635 11.375 11.625
11.75 0.00121788 8.04946e-08 6.43957e-07 0.0785195 6.08936e-05 0.000487491 11.625 11.875
12.00 0.000451575 0 2.41484e-07 0.0707665 0 0.000497177 11.875 12.125
12.25 0.000140946 0 0 0.0434038 0 0 12.125 12.375
12.50 3.82349e-05 0 0 0.0547368 0 0 12.375 12.625
12.75 8.61292e-06 0 0 0.0186916 0 0 12.625 12.875
13.00 1.69039e-06 0 0 0 0 0 12.875 13.125
13.25 8.04946e-08 0 0 0 0 0 13.125 13.375
13.50 0 0 0 0 0 0 13.375 13.625
13.75 0 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
