#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00216965 0 0 0.0743489 0 0 8.625 8.875
9.00 0.00391614 0 0 0.12489 0 0 8.875 9.125
9.25 0.0183677 0 0 0.166754 0 0 9.125 9.375
9.50 0.0680698 0 0 0.12659 0 0 9.375 9.625
9.75 0.191122 5.63462e-07 1.36841e-06 0.13172 2.563e-06 6.21378e-06 9.625 9.875
10.00 0.286131 2.89781e-06 1.07863e-05 0.163845 8.46386e-06 3.1516e-05 9.875 10.125
10.25 0.208735 2.69657e-05 0.000124042 0.2157 0.000101298 0.000466362 10.125 10.375
10.50 0.131611 0.000106172 0.00054849 0.26309 0.00059402 0.00308394 10.375 10.625
10.75 0.0817678 0.0002278 0.00118689 0.297998 0.00195029 0.0103399 10.625 10.875
11.00 0.0502475 0.000211218 0.0011745 0.322866 0.00283447 0.0162063 10.875 11.125
11.25 0.0294083 0.000111244 0.000639127 0.314807 0.00258213 0.015222 11.125 11.375
11.50 0.01722 5.90025e-05 0.00034347 0.299074 0.00239345 0.0142653 11.375 11.625
11.75 0.010016 3.18759e-05 0.00018715 0.28419 0.00227082 0.0136296 11.625 11.875
12.00 0.00581461 1.47305e-05 0.000102389 0.2728 0.00183761 0.0130348 11.875 12.125
12.25 0.00334833 9.17638e-06 5.06311e-05 0.251773 0.00204498 0.0114879 12.125 12.375
12.50 0.0018843 4.10522e-06 2.9622e-05 0.233927 0.00166538 0.0122353 12.375 12.625
12.75 0.00106663 2.33434e-06 1.37646e-05 0.219832 0.00170368 0.0101994 12.625 12.875
13.00 0.000588737 1.28791e-06 6.43957e-06 0.198113 0.00175036 0.00886798 12.875 13.125
13.25 0.000315297 4.02473e-07 3.21978e-06 0.186367 0.00103725 0.00839446 13.125 13.375
13.50 0.00015954 8.04946e-08 1.5294e-06 0.157921 0.000424653 0.00815053 13.375 13.625
13.75 8.14605e-05 0 4.02473e-07 0.128458 0 0.00432742 13.625 13.875
14.00 3.54176e-05 0 4.02473e-07 0.0727273 0 0.0106583 13.875 14.125
14.25 1.4972e-05 0 0 0.0698925 0 0 14.125 14.375
14.50 3.13929e-06 0 0 0.025641 0 0 14.375 14.625
14.75 1.04643e-06 0 0 0 0 0 14.625 14.875
15.00 1.60989e-07 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
