#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0163577 0 0 0.0122137 0 0 8.625 8.875
9.00 0.02611 0 0 0.0103586 0 0 8.875 9.125
9.25 0.0908274 0 0 0.0197223 0 0 9.125 9.375
9.50 0.260802 1.60989e-07 1.60989e-07 0.0596996 5.7742e-07 5.81145e-07 9.375 9.625
9.75 0.381515 2.09286e-06 1.11083e-05 0.0989865 4.94719e-06 2.62335e-05 9.625 9.875
10.00 0.288445 3.71885e-05 0.000213794 0.13895 0.000110999 0.000638679 9.875 10.125
10.25 0.174239 0.000219992 0.00139433 0.193747 0.00101668 0.006504 10.125 10.375
10.50 0.101496 0.000253236 0.00171059 0.250226 0.00186607 0.0128532 10.375 10.625
10.75 0.054317 9.13614e-05 0.000631078 0.230214 0.0012926 0.00904883 10.625 10.875
11.00 0.0279673 3.41297e-05 0.000222085 0.20555 0.000968322 0.00635913 10.875 11.125
11.25 0.0139232 1.09473e-05 8.35534e-05 0.175729 0.00064759 0.00497632 11.125 11.375
11.50 0.00665062 5.15165e-06 2.92195e-05 0.14501 0.000661775 0.00377297 11.375 11.625
11.75 0.00308938 1.04643e-06 8.85441e-06 0.118629 0.00029844 0.00253333 11.625 11.875
12.00 0.0013338 4.02473e-07 2.9783e-06 0.102957 0.000270598 0.00200754 11.875 12.125
12.25 0.000551307 8.04946e-08 4.82968e-07 0.0765075 0.000134818 0.000809722 12.125 12.375
12.50 0.00020011 0 1.60989e-07 0.0631537 0 0.000754304 12.375 12.625
12.75 6.10954e-05 0 0 0.0487484 0 0 12.625 12.875
13.00 1.84333e-05 0 0 0.0305677 0 0 12.875 13.125
13.25 3.46127e-06 0 0 0.0465116 0 0 13.125 13.375
13.50 4.02473e-07 0 0 0 0 0 13.375 13.625
13.75 0 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
