#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00381303 0 0 0.0405742 0 0 8.625 8.875
9.00 0.0068096 0 0 0.0657234 0 0 8.875 9.125
9.25 0.0316266 0 0 0.106596 0 0 9.125 9.375
9.50 0.123657 0 1.60989e-07 0.120925 0 1.13994e-06 9.375 9.625
9.75 0.294639 4.82968e-07 3.46127e-06 0.136749 1.41561e-06 1.01477e-05 9.625 9.875
10.00 0.332187 8.9349e-06 3.80739e-05 0.160437 2.25753e-05 9.62317e-05 9.875 10.125
10.25 0.227291 8.21045e-05 0.00041825 0.211518 0.000284716 0.00145361 10.125 10.375
10.50 0.141559 0.000292437 0.00158091 0.270996 0.0015029 0.00823334 10.375 10.625
10.75 0.0875911 0.000387098 0.00219477 0.316321 0.00300816 0.0175712 10.625 10.875
11.00 0.0508145 0.000205181 0.00120621 0.315458 0.00275296 0.0166444 10.875 11.125
11.25 0.0286556 9.30517e-05 0.000562979 0.292999 0.00228837 0.0141684 11.125 11.375
11.50 0.0161588 4.51575e-05 0.000267403 0.270509 0.00203297 0.0122751 11.375 11.625
11.75 0.00902779 2.38264e-05 0.000138209 0.252153 0.00196856 0.011627 11.625 11.875
12.00 0.00501602 1.02228e-05 6.55226e-05 0.230233 0.00156562 0.0101883 11.875 12.125
12.25 0.00269576 4.34671e-06 2.95415e-05 0.205584 0.00127888 0.00880206 12.125 12.375
12.50 0.00144778 1.4489e-06 1.17522e-05 0.186423 0.000813395 0.00665821 12.375 12.625
12.75 0.000730649 6.43957e-07 5.07116e-06 0.165804 0.000734568 0.00583032 12.625 12.875
13.00 0.00036126 2.41484e-07 2.01236e-06 0.13213 0.00057973 0.00486147 12.875 13.125
13.25 0.000167268 2.41484e-07 4.82968e-07 0.0957652 0.00130356 0.00261844 13.125 13.375
13.50 6.95473e-05 8.04946e-08 0 0.0810185 0.00106241 0 13.375 13.625
13.75 2.63217e-05 0 8.04946e-08 0.088685 0 0.00279544 13.625 13.875
14.00 8.53243e-06 0 0 0.0471698 0 0 13.875 14.125
14.25 1.4489e-06 0 0 0 0 0 14.125 14.375
14.50 1.60989e-07 0 0 0 0 0 14.375 14.625
14.75 8.04946e-08 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
