#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0249301 0 0 0.0175292 0 0 8.625 8.875
9.00 0.0369585 0 0 0.0126497 0 0 8.875 9.125
9.25 0.0947145 0 0 0.0124514 0 0 9.125 9.375
9.50 0.17303 8.04946e-08 2.41484e-07 0.0293954 4.52623e-07 1.35414e-06 9.375 9.625
9.75 0.170103 2.01236e-06 1.67429e-05 0.0543564 1.1187e-05 9.30876e-05 9.625 9.875
10.00 0.106654 1.77088e-05 0.000145937 0.085063 0.000151888 0.00125364 9.875 10.125
10.25 0.0549273 2.72072e-05 0.000235447 0.130918 0.000430271 0.00374137 10.125 10.375
10.50 0.0248517 1.35231e-05 8.70951e-05 0.123672 0.000476591 0.00308198 10.375 10.625
10.75 0.0107449 2.17335e-06 1.90772e-05 0.103726 0.000181258 0.00159413 10.625 10.875
11.00 0.00429688 4.02473e-07 5.15165e-06 0.0913808 8.51005e-05 0.00109068 10.875 11.125
11.25 0.00159919 8.04946e-08 1.69039e-06 0.0774651 4.6432e-05 0.000976183 11.125 11.375
11.50 0.000519593 0 1.60989e-07 0.0601084 0 0.000291303 11.375 11.625
11.75 0.000145776 0 0 0.0508007 0 0 11.625 11.875
12.00 3.94424e-05 0 8.04946e-08 0.0428571 0 0.00195735 11.875 12.125
12.25 6.27858e-06 0 0 0.0128205 0 0 12.125 12.375
12.50 1.60989e-06 0 0 0 0 0 12.375 12.625
12.75 1.60989e-07 0 0 0 0 0 12.625 12.875
13.00 0 0 0 0 0 0 12.875 13.125
13.25 0 0 0 0 0 0 13.125 13.375
13.50 0 0 0 0 0 0 13.375 13.625
13.75 0 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
