#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00304092 0 0 0.0201969 0 0 8.625 8.875
9.00 0.00496499 0 0 0.0437088 0 0 8.875 9.125
9.25 0.020453 0 0 0.0741742 0 0 9.125 9.375
9.50 0.0610679 0 0 0.0668034 0 0 9.375 9.625
9.75 0.15507 -2.41484e-07 5.63462e-07 0.0915889 -1.41561e-06 3.30806e-06 9.625 9.875
10.00 0.241985 -2.09286e-06 6.60056e-06 0.152247 -7.33137e-06 2.31266e-05 9.875 10.125
10.25 0.187203 -2.95415e-05 7.55844e-05 0.204281 -0.000125587 0.000321403 10.125 10.375
10.50 0.119849 -0.000139658 0.000377198 0.248056 -0.000877246 0.00237405 10.375 10.625
10.75 0.0745672 -0.000338721 0.000986944 0.278623 -0.00329182 0.00967595 10.625 10.875
11.00 0.0461658 -0.00047194 0.00146436 0.307161 -0.00715584 0.0226964 10.875 11.125
11.25 0.0279201 -0.000326969 0.00103017 0.312564 -0.00814587 0.0263361 11.125 11.375
11.50 0.0166422 -0.000184172 0.000597914 0.301917 -0.00781181 0.0260151 11.375 11.625
11.75 0.00986646 -0.000109392 0.000347656 0.292177 -0.00793582 0.0258519 11.625 11.875
12.00 0.00580269 -6.43152e-05 0.000205744 0.281115 -0.00805721 0.0264263 11.875 12.125
12.25 0.00338665 -3.92814e-05 0.000118086 0.265277 -0.00862199 0.0265438 12.125 12.375
12.50 0.00198902 -2.01236e-05 6.48786e-05 0.246621 -0.00770012 0.0254026 12.375 12.625
12.75 0.00115816 -1.07058e-05 3.44517e-05 0.234292 -0.00714409 0.0234758 12.625 12.875
13.00 0.000656272 -6.68105e-06 2.2136e-05 0.212192 -0.00810261 0.0275003 12.875 13.125
13.25 0.000367377 -2.65632e-06 1.15912e-05 0.194566 -0.00586611 0.0262404 13.125 13.375
13.50 0.00020188 -1.60989e-06 6.11759e-06 0.181419 -0.00658023 0.0255806 13.375 13.625
13.75 0.000112129 -5.63462e-07 2.73682e-06 0.157933 -0.00425287 0.0210672 13.625 13.875
14.00 5.52193e-05 -2.41484e-07 8.04946e-07 0.138484 -0.00378412 0.0127443 13.875 14.125
14.25 2.84146e-05 -8.04946e-08 1.60989e-07 0.11898 -0.0025029 0.00502005 14.125 14.375
14.50 1.08668e-05 -8.04946e-08 8.04946e-08 0.0518519 -0.00707573 0.00707573 14.375 14.625
14.75 4.91017e-06 0 0 0 0 0 14.625 14.875
15.00 5.63462e-07 0 0 0.142857 0 0 14.875 15.125
15.25 1.60989e-07 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
