#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00987612 0 0 0.0150538 0 0 8.625 8.875
9.00 0.0165767 0 0 0.018734 0 0 8.875 9.125
9.25 0.0642603 0 0 0.0376517 0 0 9.125 9.375
9.50 0.205038 8.04946e-08 8.04946e-08 0.0852745 3.65078e-07 3.57628e-07 9.375 9.625
9.75 0.377588 1.4489e-06 6.19808e-06 0.121055 3.37511e-06 1.44243e-05 9.625 9.875
10.00 0.326412 2.11701e-05 0.000109151 0.154032 5.48661e-05 0.000282988 9.875 10.125
10.25 0.21245 0.00018554 0.00102365 0.20556 0.000693202 0.00384639 10.125 10.375
10.50 0.13251 0.00041656 0.00252206 0.27565 0.00226995 0.014054 10.375 10.625
10.75 0.0778006 0.000263781 0.00164491 0.293864 0.00238603 0.015252 10.625 10.875
11.00 0.0424128 0.000104884 0.000686297 0.271185 0.00179785 0.0119872 10.875 11.125
11.25 0.0227442 4.32256e-05 0.000285353 0.243046 0.00143586 0.00961755 11.125 11.375
11.50 0.0120479 1.73868e-05 0.00012364 0.209503 0.00113916 0.00819649 11.375 11.625
11.75 0.00627504 7.486e-06 4.82163e-05 0.18504 0.000971079 0.00631049 11.625 11.875
12.00 0.00315016 2.65632e-06 1.97212e-05 0.16346 0.000704795 0.00527006 11.875 12.125
12.25 0.00152988 1.28791e-06 7.16402e-06 0.135957 0.000726774 0.00406511 12.125 12.375
12.50 0.000705374 2.41484e-07 2.17335e-06 0.111948 0.000303924 0.00274467 12.375 12.625
12.75 0.000300728 0 7.24451e-07 0.0821734 0 0.00221638 12.625 12.875
13.00 0.000115429 0 0 0.0725244 0 0 12.875 13.125
13.25 4.04888e-05 0 0 0.0477137 0 0 13.125 13.375
13.50 1.23962e-05 8.04946e-08 8.04946e-08 0.038961 0.00620025 0.0062813 13.375 13.625
13.75 2.01236e-06 0 0 0 0 0 13.625 13.875
14.00 2.41484e-07 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
