#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00457547 0 0 0.0315436 0 0 8.625 8.875
9.00 0.00810959 0 0 0.0517931 0 0 8.875 9.125
9.25 0.0365751 0 0 0.0882631 0 0 9.125 9.375
9.50 0.138166 8.04946e-08 8.04946e-08 0.113755 5.1409e-07 5.21541e-07 9.375 9.625
9.75 0.312714 4.82968e-07 3.54176e-06 0.135466 1.3411e-06 9.79006e-06 9.625 9.875
10.00 0.335565 1.12692e-05 4.86187e-05 0.159402 2.82228e-05 0.000121802 9.875 10.125
10.25 0.227512 0.000100296 0.000513073 0.210282 0.000347987 0.00178495 10.125 10.375
10.50 0.141735 0.000331155 0.00182232 0.272223 0.00169644 0.00947908 10.375 10.625
10.75 0.0872971 0.000385811 0.00224049 0.316092 0.00300926 0.0180149 10.625 10.875
11.00 0.0499751 0.000193589 0.00113996 0.309471 0.0026646 0.0161191 10.875 11.125
11.25 0.0279983 8.05751e-05 0.00051428 0.286386 0.00204778 0.0133531 11.125 11.375
11.50 0.0156238 4.21792e-05 0.000247601 0.261873 0.00198734 0.0118859 11.375 11.625
11.75 0.00865752 2.10896e-05 0.000121627 0.241702 0.00184272 0.0108049 11.625 11.875
12.00 0.00472495 7.72748e-06 5.71512e-05 0.220719 0.00127241 0.00954129 11.875 12.125
12.25 0.00252029 4.02473e-06 2.32629e-05 0.194538 0.00128421 0.0075039 12.125 12.375
12.50 0.00130796 1.60989e-06 8.61292e-06 0.175518 0.00101356 0.00546522 12.375 12.625
12.75 0.000656514 7.24451e-07 4.26621e-06 0.146518 0.000940755 0.00558245 12.625 12.875
13.00 0.000310146 8.04946e-08 8.85441e-07 0.116792 0.000229165 0.0025287 12.875 13.125
13.25 0.000137646 0 4.02473e-07 0.0918129 0 0.00266331 13.125 13.375
13.50 5.56218e-05 0 1.60989e-07 0.0781476 0 0.00267591 13.375 13.625
13.75 2.02846e-05 0 0 0.0753968 0 0 13.625 13.875
14.00 4.74918e-06 0 0 0.0338983 0 0 13.875 14.125
14.25 8.85441e-07 0 0 0 0 0 14.125 14.375
14.50 8.04946e-08 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
