#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00209866 0 0 0.0672752 0 0 8.625 8.875
9.00 0.00374984 0 0 0.118858 0 0 8.875 9.125
9.25 0.0176548 0 0 0.153418 0 0 9.125 9.375
9.50 0.0646252 0 0 0.11532 0 0 9.375 9.625
9.75 0.180211 3.21978e-07 9.65935e-07 0.127386 1.54972e-06 4.67896e-06 9.625 9.875
10.00 0.277826 2.17335e-06 8.61292e-06 0.164722 6.52671e-06 2.58982e-05 9.875 10.125
10.25 0.205017 2.03651e-05 0.00010738 0.216364 7.78288e-05 0.000410661 10.125 10.375
10.50 0.129596 9.42592e-05 0.000468076 0.262115 0.000536293 0.00267476 10.375 10.625
10.75 0.0805156 0.000200673 0.00105432 0.295298 0.00175199 0.00935021 10.625 10.875
11.00 0.0496429 0.000197534 0.00111936 0.321957 0.00268731 0.0156414 10.875 11.125
11.25 0.0292462 0.00011237 0.000633653 0.316441 0.00261635 0.0151381 11.125 11.375
11.50 0.017178 6.26248e-05 0.000339768 0.300624 0.00254041 0.0141122 11.375 11.625
11.75 0.0100477 3.21978e-05 0.000189967 0.286321 0.00227967 0.0137532 11.625 11.875
12.00 0.00584866 1.77088e-05 0.000103758 0.276332 0.00218454 0.01307 11.875 12.125
12.25 0.00337111 9.82034e-06 5.59437e-05 0.255229 0.00216326 0.0125681 12.125 12.375
12.50 0.00191593 5.39314e-06 2.9944e-05 0.237837 0.00213939 0.0121009 12.375 12.625
12.75 0.00109698 3.05879e-06 1.465e-05 0.22307 0.00216036 0.0105162 12.625 12.875
13.00 0.000607493 1.12692e-06 8.04946e-06 0.211077 0.00146078 0.0105938 12.875 13.125
13.25 0.000330189 4.02473e-07 3.94424e-06 0.188445 0.000988021 0.00981155 13.125 13.375
13.50 0.0001725 8.04946e-08 1.60989e-06 0.168455 0.000387847 0.00783367 13.375 13.625
13.75 8.61292e-05 8.04946e-08 8.85441e-07 0.145794 0.000797585 0.00887276 13.625 13.875
14.00 4.04888e-05 0 2.41484e-07 0.0795229 0 0.00552286 13.875 14.125
14.25 1.73868e-05 0 8.04946e-08 0.0648148 0 0.0043497 14.125 14.375
14.50 3.94424e-06 0 0 0.0204082 0 0 14.375 14.625
14.75 1.69039e-06 0 0 0 0 0 14.625 14.875
15.00 8.04946e-08 0 0 0 0 0 14.875 15.125
15.25 8.04946e-08 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
