#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00431073 0 0 0.0352548 0 0 8.625 8.875
9.00 0.00764795 0 0 0.0563824 0 0 8.875 9.125
9.25 0.0347696 0 0 0.0936358 0 0 9.125 9.375
9.50 0.133099 8.04946e-08 8.04946e-08 0.116478 5.36442e-07 5.28991e-07 9.375 9.625
9.75 0.306575 4.02473e-07 3.62226e-06 0.135851 1.13249e-06 1.02222e-05 9.625 9.875
10.00 0.334629 1.11083e-05 4.33866e-05 0.159834 2.7895e-05 0.000108942 9.875 10.125
10.25 0.227567 9.77204e-05 0.000476769 0.210743 0.000338778 0.00165702 10.125 10.375
10.50 0.141784 0.000321898 0.00174778 0.271777 0.00164956 0.00908887 10.375 10.625
10.75 0.0874496 0.000395148 0.00222543 0.316435 0.00307485 0.0178497 10.625 10.875
11.00 0.0503157 0.00019689 0.00116959 0.311426 0.00268394 0.0163868 10.875 11.125
11.25 0.0282381 8.65317e-05 0.000529171 0.288904 0.00217241 0.0135801 11.125 11.375
11.50 0.0158291 4.49965e-05 0.000253638 0.264701 0.00208426 0.011974 11.375 11.625
11.75 0.00879033 2.30215e-05 0.000126055 0.245522 0.00197078 0.0109767 11.625 11.875
12.00 0.00482316 1.02228e-05 6.07734e-05 0.22492 0.00163934 0.0098909 11.875 12.125
12.25 0.00259128 4.66869e-06 2.47923e-05 0.198093 0.00144218 0.00774644 12.125 12.375
12.50 0.00135134 1.77088e-06 9.98133e-06 0.180903 0.00107199 0.00609507 12.375 12.625
12.75 0.000682675 8.04946e-07 4.18572e-06 0.152576 0.000998035 0.00522791 12.625 12.875
13.00 0.000329464 1.60989e-07 1.36841e-06 0.122648 0.000428498 0.00365922 12.875 13.125
13.25 0.00014811 8.04946e-08 5.63462e-07 0.088587 0.000495061 0.00348058 13.125 13.375
13.50 5.9888e-05 0 8.04946e-08 0.0793011 0 0.00123917 13.375 13.625
13.75 2.17335e-05 0 8.04946e-08 0.0851852 0 0.0034008 13.625 13.875
14.00 6.19808e-06 0 0 0.038961 0 0 13.875 14.125
14.25 1.12692e-06 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 8.04946e-08 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
