#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00322429 0 0 0.0216197 0 0 8.625 8.875
9.00 0.00516743 0 0 0.0488815 0 0 8.875 9.125
9.25 0.020952 0 0 0.0813052 0 0 9.125 9.375
9.50 0.0616341 0 0 0.070497 0 0 9.375 9.625
9.75 0.155664 0 4.82968e-07 0.0939314 0 2.81632e-06 9.625 9.875
10.00 0.242897 1.20742e-06 3.86374e-06 0.154073 4.21703e-06 1.34557e-05 9.875 10.125
10.25 0.187899 1.11083e-05 4.69283e-05 0.206276 4.69238e-05 0.00019829 10.125 10.375
10.50 0.120358 4.76528e-05 0.000230295 0.25046 0.000296623 0.00143693 10.375 10.625
10.75 0.0748918 0.000108104 0.000572558 0.280929 0.00103647 0.00553975 10.625 10.875
11.00 0.0463376 0.000144166 0.000802853 0.308918 0.00214344 0.0121849 10.875 11.125
11.25 0.0280036 9.64325e-05 0.000547202 0.313699 0.00235522 0.0136779 11.125 11.375
11.50 0.0166893 5.41729e-05 0.000309985 0.303467 0.00225362 0.0131822 11.375 11.625
11.75 0.00989375 3.06684e-05 0.000181032 0.293226 0.00218409 0.0131733 11.625 11.875
12.00 0.00581718 1.86747e-05 0.000105528 0.282933 0.00229463 0.0132485 11.875 12.125
12.25 0.0033955 1.11887e-05 6.28663e-05 0.267051 0.00240725 0.0138262 12.125 12.375
12.50 0.00199723 6.68105e-06 3.38077e-05 0.249436 0.00250238 0.0129238 12.375 12.625
12.75 0.00116073 3.21978e-06 1.79503e-05 0.237587 0.00210902 0.0119756 12.625 12.875
13.00 0.00065909 1.36841e-06 1.23157e-05 0.215315 0.00162581 0.0149417 12.875 13.125
13.25 0.000368424 1.36841e-06 5.23215e-06 0.199694 0.00296152 0.0115292 13.125 13.375
13.50 0.000201961 5.63462e-07 2.65632e-06 0.181347 0.00227766 0.010911 13.375 13.625
13.75 0.000111968 2.41484e-07 1.4489e-06 0.158879 0.00181016 0.0110271 13.625 13.875
14.00 5.50583e-05 0 4.02473e-07 0.143275 0 0.00630873 13.875 14.125
14.25 2.81731e-05 0 8.04946e-08 0.117143 0 0.00252967 14.125 14.375
14.50 1.07058e-05 0 8.04946e-08 0.0451128 0 0.00723399 14.375 14.625
14.75 4.82968e-06 0 0 0 0 0 14.625 14.875
15.00 5.63462e-07 0 0 0.142857 0 0 14.875 15.125
15.25 1.60989e-07 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
