#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00340621 0 0 0.0434587 0 0 8.625 8.875
9.00 0.0061332 0 0 0.0773027 0 0 8.875 9.125
9.25 0.0287882 0 0 0.119995 0 0 9.125 9.375
9.50 0.11507 0 0 0.125584 0 0 9.375 9.625
9.75 0.283382 3.21978e-07 3.13929e-06 0.137489 9.68575e-07 9.56655e-06 9.625 9.875
10.00 0.329114 7.96896e-06 3.42907e-05 0.161329 2.03103e-05 8.73804e-05 9.875 10.125
10.25 0.226572 7.17207e-05 0.00036778 0.212228 0.000249282 0.00128083 10.125 10.375
10.50 0.141155 0.000274004 0.00141992 0.270464 0.0014134 0.00741321 10.375 10.625
10.75 0.087423 0.000383074 0.00212498 0.315417 0.00298664 0.0170546 10.625 10.875
11.00 0.051169 0.000212667 0.00123495 0.318398 0.00282112 0.0168571 10.875 11.125
11.25 0.028976 9.85254e-05 0.000584713 0.297068 0.00238204 0.0144767 11.125 11.375
11.50 0.01645 4.71698e-05 0.00028479 0.274627 0.00207403 0.0127793 11.375 11.625
11.75 0.00923281 2.68852e-05 0.000147144 0.258149 0.00215393 0.0120144 11.625 11.875
12.00 0.0051564 1.00618e-05 6.7213e-05 0.23647 0.00148699 0.010084 11.875 12.125
12.25 0.00280789 5.47363e-06 3.07489e-05 0.211937 0.00153324 0.00872554 12.125 12.375
12.50 0.00151716 2.01236e-06 1.4489e-05 0.193442 0.00106841 0.00777696 12.375 12.625
12.75 0.000782488 8.85441e-07 6.11759e-06 0.173542 0.000934139 0.00651227 12.625 12.875
13.00 0.000389594 8.04946e-08 2.49533e-06 0.139256 0.000177801 0.00554857 12.875 13.125
13.25 0.000183367 4.02473e-07 4.02473e-07 0.109745 0.00194975 0.00195833 13.125 13.375
13.50 7.95287e-05 8.04946e-08 0 0.0850202 0.000925153 0 13.375 13.625
13.75 3.21978e-05 0 8.04946e-08 0.08 0 0.00230576 13.625 13.875
14.00 1.09473e-05 0 0 0.0588235 0 0 13.875 14.125
14.25 2.01236e-06 0 0 0 0 0 14.125 14.375
14.50 1.60989e-07 0 0 0 0 0 14.375 14.625
14.75 8.04946e-08 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
