#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.000244152 0.0745185 0.000244152 8.625 8.875 249844
9.00 0.000354435 0.0985229 0.000349443 8.875 9.125 400638
9.25 0.00053618 0.0821414 0.000526975 9.125 9.375 1.30367e+06
9.50 0.00102374 0.0636473 0.000985483 9.375 9.625 3.34557e+06
9.75 0.00244343 0.0786882 0.00229904 9.625 9.875 4.20392e+06
10.00 0.00321465 0.0824696 0.00300822 9.875 10.125 3.02583e+06
10.25 0.00695878 0.0875962 0.00639418 10.125 10.375 1.74542e+06
10.50 0.0120956 0.0866684 0.0106802 10.375 10.625 943233
10.75 0.0180028 0.0868575 0.0148891 10.625 10.875 475537
11.00 0.0288922 0.0854659 0.0217288 10.875 11.125 232762
11.25 0.0437624 0.0951391 0.0291244 11.125 11.375 107878
11.50 0.0649277 0.0989995 0.0371107 11.375 11.625 47499
11.75 0.095688 0.100364 0.0491004 11.625 11.875 19898
12.00 0.140522 0.101075 0.0627574 11.875 12.125 7586
12.25 0.207561 0.0967864 0.0725898 12.125 12.375 2645
12.50 0.275401 0.102941 0.0614973 12.375 12.625 748
12.75 0.346939 0.107143 0.0612245 12.625 12.875 196
13.00 0.410256 0.102564 0.128205 12.875 13.125 39
13.25 0.5 0 0 13.125 13.375 4
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
