#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0936993 0.0674213 0.0760988 8.625 8.875 53010
9.00 0.145333 0.105912 0.114516 8.875 9.125 73920
9.25 0.123946 0.103518 0.0954087 9.125 9.375 278832
9.50 0.0833809 0.0744286 0.057178 9.375 9.625 784148
9.75 0.140931 0.0882699 0.0601672 9.625 9.875 1.95833e+06
10.00 0.131464 0.0657816 0.0469512 9.875 10.125 3.05576e+06
10.25 0.13495 0.0529372 0.0423821 10.125 10.375 2.35854e+06
10.50 0.15041 0.0460302 0.0379595 10.375 10.625 1.51028e+06
10.75 0.176093 0.0408508 0.0335028 10.625 10.875 940100
11.00 0.214621 0.0360481 0.02958 10.875 11.125 581648
11.25 0.256377 0.0282165 0.0305837 11.125 11.375 350796
11.50 0.306736 0.0219334 0.0304519 11.375 11.625 208570
11.75 0.362382 0.0183561 0.0321606 11.625 11.875 123621
12.00 0.422794 0.0254728 0.0329209 11.875 12.125 72553
12.25 0.503378 0.0366436 0.0350392 12.125 12.375 42332
12.50 0.592542 0.0496032 0.0323694 12.375 12.625 24805
12.75 0.667727 0.0633147 0.0370777 12.625 12.875 14461
13.00 0.743753 0.0704869 0.049312 12.875 13.125 8164
13.25 0.79707 0.076721 0.0517784 13.125 13.375 4573
13.50 0.862014 0.062001 0.057116 13.375 13.625 2493
13.75 0.910861 0.0447443 0.0594589 13.625 13.875 1335
14.00 0.93006 0.0416245 0.0567362 13.875 14.125 672
14.25 0.960245 0.0213504 0.0397553 14.125 14.375 327
14.50 0.969231 0.0153846 0.0389982 14.375 14.625 130
14.75 1 0 0.0612245 14.625 14.875 49
15.00 1 0 0.166667 14.875 15.125 6
15.25 1 0 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
