#Observed stellar mass range: 10.8 < log10(M*/Msun) < 11
#Quenched: SFR / SM < 1e-11 / yr
#Galaxies at z=0 are selected as quenched via observed SSFR.
#Quenching histories are based on true SSFR.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Galaxies_Remaining Bestfit_Q_Galaxies_Remaining
1.002310 0.0933623 0.151786 0.0396961 0.861738 0.100134 0.0335176 9672 13771
0.994717 0.130583 0.182092 0.0371332 0.822743 0.0999196 0.0430746 9672 13771
0.987123 0.152916 0.160487 0.0345349 0.801539 0.0990269 0.0484568 9672 13771
0.979529 0.159429 0.134527 0.0212908 0.783313 0.0959355 0.0544702 9672 13771
0.971935 0.169251 0.110789 0.0165692 0.768717 0.0922019 0.062784 9672 13771
0.964342 0.177006 0.103896 0.0131343 0.757897 0.0924631 0.064015 9672 13771
0.956748 0.183002 0.0846686 0.0100626 0.747368 0.0923638 0.0663349 9672 13771
0.949154 0.192204 0.074226 0.00974937 0.734587 0.0897037 0.0682417 9672 13771
0.941560 0.200682 0.0699748 0.0113251 0.717813 0.0938728 0.0671287 9672 13771
0.933967 0.204404 0.0621622 0.0115524 0.70801 0.0908573 0.0704087 9672 13771
0.926373 0.20854 0.0599067 0.0110909 0.698715 0.090077 0.0704697 9672 13771
0.918779 0.213296 0.061319 0.0111392 0.695229 0.0840673 0.0725604 9672 13771
0.911185 0.218362 0.0602477 0.00975585 0.68666 0.0820309 0.0752314 9672 13771
0.903592 0.223015 0.0621275 0.0105408 0.682086 0.0815187 0.0793413 9672 13771
0.895998 0.233974 0.0590445 0.0158697 0.674243 0.0788376 0.0780202 9672 13771
0.888404 0.235629 0.0608723 0.0119755 0.671193 0.0754073 0.0798576 9672 13771
0.880810 0.242659 0.0607467 0.0128942 0.667199 0.0713248 0.0814333 9672 13771
0.873217 0.249483 0.0591049 0.0156719 0.661317 0.0703364 0.0823296 9672 13771
0.865623 0.253412 0.058654 0.0183703 0.653547 0.0697412 0.0811829 9672 13771
0.858029 0.253205 0.057746 0.0166487 0.651151 0.0658714 0.0810055 9672 13771
0.850435 0.25548 0.0552647 0.0167891 0.646649 0.0646471 0.0803652 9672 13771
0.842842 0.259202 0.0516846 0.0186974 0.64418 0.061013 0.0784206 9672 13771
0.835248 0.258995 0.0545996 0.0224049 0.640985 0.0574634 0.0794383 9672 13771
0.827654 0.258478 0.0578946 0.0227113 0.634086 0.0588613 0.0785087 9672 13771
0.820060 0.260339 0.0569287 0.021336 0.631036 0.0562796 0.0767576 9672 13771
0.812467 0.256617 0.0597178 0.0162435 0.629657 0.0525516 0.0775656 9672 13771
0.804873 0.264888 0.0582614 0.0211529 0.624936 0.053801 0.0735568 9672 13771
0.797279 0.26706 0.0575927 0.0197906 0.619781 0.0534561 0.0728954 9672 13771
0.789685 0.269438 0.0569608 0.0236101 0.615206 0.0565249 0.071438 9672 13771
0.782092 0.27347 0.0562275 0.0249311 0.610195 0.0519093 0.0701655 9672 13771
0.774498 0.276882 0.0573421 0.0277539 0.607581 0.0504635 0.0678121 9672 13771
0.766904 0.282878 0.0585374 0.0282565 0.605403 0.0463197 0.0687302 9672 13771
0.759310 0.284946 0.0578851 0.0290329 0.600174 0.0445989 0.0705578 9672 13771
0.751717 0.284843 0.0589403 0.0300073 0.594365 0.0452833 0.0695422 9672 13771
0.744123 0.287324 0.0571738 0.0301939 0.590008 0.0441548 0.0676066 9672 13771
0.736529 0.289082 0.0577726 0.0326651 0.586595 0.0422822 0.0678374 9672 13771
0.728935 0.288358 0.0586945 0.0310374 0.583327 0.0398856 0.0664148 9672 13771
0.721342 0.29208 0.0577971 0.0325084 0.580713 0.0394253 0.0645072 9672 13771
0.713748 0.294045 0.0597868 0.0327995 0.573451 0.0428141 0.0620687 9672 13771
0.706154 0.295182 0.0605501 0.0317201 0.570837 0.0433151 0.059688 9672 13771
0.698560 0.29756 0.0625437 0.0307778 0.568368 0.0386381 0.0606688 9672 13771
0.690967 0.298284 0.0581971 0.0348481 0.56481 0.0360378 0.060715 9672 13771
0.683373 0.29818 0.0591305 0.0312172 0.557694 0.0362083 0.0578592 9672 13771
0.678310 0.29787 0.0639413 0.0301979 0.556532 0.0346875 0.0576904 9672 13771
0.673248 0.299007 0.0601657 0.0322984 0.553264 0.0347117 0.0560777 9672 13771
0.668185 0.298904 0.0608491 0.0307468 0.551158 0.033469 0.0560769 9672 13771
0.663123 0.299628 0.0616948 0.0295918 0.548689 0.0348262 0.0542644 9672 13771
0.658060 0.299628 0.0611001 0.0291139 0.545712 0.0348729 0.0515188 9672 13771
0.652998 0.302109 0.0598743 0.030071 0.542735 0.0346342 0.0526626 9672 13771
0.647935 0.301696 0.0633255 0.0283029 0.537869 0.0353655 0.049121 9672 13771
0.642873 0.304384 0.0606063 0.0321515 0.535255 0.0358449 0.0492086 9672 13771
0.637810 0.30304 0.0588324 0.0334468 0.529301 0.036024 0.0464145 9672 13771
0.632748 0.300662 0.0593646 0.0307623 0.526469 0.0357933 0.0452583 9672 13771
0.627685 0.302936 0.060296 0.0355784 0.52095 0.0360668 0.0418466 9672 13771
0.622623 0.30366 0.0608687 0.0379815 0.516956 0.0357559 0.0409485 9672 13771
0.617560 0.303453 0.0628713 0.03604 0.515576 0.0346999 0.0405053 9672 13771
0.612498 0.299835 0.0662325 0.0313287 0.509622 0.0337691 0.0384518 9672 13771
0.607435 0.297353 0.064027 0.0299399 0.50403 0.0349064 0.0360286 9672 13771
0.602373 0.295906 0.064214 0.0245665 0.499528 0.0333994 0.0344531 9672 13771
0.597310 0.293734 0.0668259 0.0253652 0.496115 0.031803 0.0347394 9672 13771
0.592248 0.294458 0.0633004 0.0318979 0.488127 0.03532 0.0314996 9672 13771
