#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.0667988 0 8.625 8.875 147278
9.00 4.11416e-06 0.0999947 0 8.875 9.125 243063
9.25 1.10241e-06 0.0824385 1.10241e-06 9.125 9.375 907100
9.50 7.21767e-07 0.0622221 -1.08265e-06 9.375 9.625 2.77098e+06
9.75 1.22703e-05 0.0791064 4.15932e-06 9.625 9.875 4.80838e+06
10.00 3.71543e-05 0.0653922 2.755e-05 9.875 10.125 3.95647e+06
10.25 0.000117887 0.0611233 0.000106447 10.125 10.375 2.52784e+06
10.50 0.000482817 0.0704298 0.000427276 10.375 10.625 1.56581e+06
10.75 0.0016572 0.0727104 0.00140861 10.625 10.875 899107
11.00 0.00489896 0.0710817 0.00366396 10.875 11.125 483368
11.25 0.0136077 0.0692201 0.00829611 11.125 11.375 255224
11.50 0.0319083 0.0675378 0.015957 11.375 11.625 131690
11.75 0.0694982 0.0637214 0.0256622 11.625 11.875 66937
12.00 0.134066 0.0712181 0.0303739 11.875 12.125 32648
12.25 0.24809 0.0679062 0.0465188 12.125 12.375 15051
12.50 0.394139 0.0751726 0.0569173 12.375 12.625 6688
12.75 0.542545 0.106928 0.0666416 12.625 12.875 2656
13.00 0.7079 0.105447 0.0904366 12.875 13.125 962
13.25 0.844444 0.0730159 0.11746 13.125 13.375 315
13.50 0.928571 0.0285714 0.0714285 13.375 13.625 70
13.75 1 0 0 13.625 13.875 9
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
