#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0636166 0.0594444 0.0625825 8.625 8.875 28043
9.00 0.101197 0.092911 0.0994158 8.875 9.125 48272
9.25 0.0870039 0.0973977 0.0840748 9.125 9.375 218496
9.50 0.0545258 0.0575603 0.0484661 9.375 9.625 758943
9.75 0.0855895 0.0884885 0.0622999 9.625 9.875 2.06882e+06
10.00 0.0719369 0.0674926 0.0408831 9.875 10.125 3.24715e+06
10.25 0.0688923 0.0568624 0.0292812 10.125 10.375 2.45654e+06
10.50 0.0762755 0.0501674 0.0205676 10.375 10.625 1.56336e+06
10.75 0.0966003 0.0457127 0.0173307 10.625 10.875 972254
11.00 0.129623 0.0355943 0.012973 10.875 11.125 601421
11.25 0.17032 0.0286629 0.0116229 11.125 11.375 358297
11.50 0.227544 0.0206047 0.0141537 11.375 11.625 211616
11.75 0.301814 0.0151655 0.0179315 11.625 11.875 124706
12.00 0.39377 0.0170205 0.0244936 11.875 12.125 72748
12.25 0.494237 0.0269691 0.0386853 12.125 12.375 42249
12.50 0.603541 0.0412058 0.0528558 12.375 12.625 24454
12.75 0.707105 0.0506453 0.0592853 12.625 12.875 14046
13.00 0.800736 0.0452309 0.0663452 12.875 13.125 7879
13.25 0.853904 0.0387887 0.068958 13.125 13.375 4367
13.50 0.915991 0.0262669 0.0601775 13.375 13.625 2345
13.75 0.953527 0.0135616 0.0553634 13.625 13.875 1205
14.00 0.977273 0.00349647 0.0420713 13.875 14.125 572
14.25 0.974545 0.00727272 0.0294905 14.125 14.375 275
14.50 0.964286 0 0.0245267 14.375 14.625 84
14.75 1 0 0.03125 14.625 14.875 32
15.00 1 0 0 14.875 15.125 3
15.25 1 0 1 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
