#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.0656072 0 8.625 8.875 157757
9.00 3.86958e-06 0.103078 3.86958e-06 8.875 9.125 258426
9.25 1.05157e-06 0.0878395 0 9.125 9.375 950962
9.50 3.8436e-06 0.0634893 2.79534e-06 9.375 9.625 2.8619e+06
9.75 2.06842e-05 0.0758276 1.26173e-05 9.625 9.875 4.8346e+06
10.00 7.16696e-05 0.0640769 5.9891e-05 9.875 10.125 3.90682e+06
10.25 0.000235067 0.0652234 0.000218837 10.125 10.375 2.47589e+06
10.50 0.000817844 0.0729294 0.000732761 10.375 10.625 1.52352e+06
10.75 0.00239178 0.0717731 0.00199901 10.625 10.875 866719
11.00 0.00640301 0.0699954 0.00471856 10.875 11.125 462439
11.25 0.0167942 0.0688222 0.0103736 11.125 11.375 242464
11.50 0.0359124 0.0676996 0.0173218 11.375 11.625 124024
11.75 0.0734934 0.0690535 0.0284143 11.625 11.875 62060
12.00 0.135702 0.0746342 0.0367826 11.875 12.125 29970
12.25 0.241336 0.0699605 0.0478785 12.125 12.375 13446
12.50 0.374108 0.0776255 0.0542921 12.375 12.625 5886
12.75 0.518126 0.0997427 0.0659131 12.625 12.875 2262
13.00 0.685864 0.086089 0.0856017 12.875 13.125 764
13.25 0.796537 0.0865801 0.047619 13.125 13.375 231
13.50 0.87931 0.0689655 0.103448 13.375 13.625 58
13.75 1 0 0 13.625 13.875 4
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
