#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.0602743 0 8.625 8.875 105783
9.00 5.59406e-06 0.0995799 5.59406e-06 8.875 9.125 178761
9.25 1.39707e-06 0.0885308 0 9.125 9.375 715785
9.50 2.10983e-06 0.0616847 8.43932e-07 9.375 9.625 2.36986e+06
9.75 1.86401e-05 0.0704198 4.82424e-06 9.625 9.875 4.56007e+06
10.00 1.79921e-05 0.0642607 3.64591e-06 9.875 10.125 4.11292e+06
10.25 1.18194e-05 0.0599617 4.42592e-06 10.125 10.375 2.70742e+06
10.50 3.07602e-05 0.0628488 2.54812e-05 10.375 10.625 1.6905e+06
10.75 0.000221215 0.0676375 0.000170972 10.625 10.875 1.00807e+06
11.00 0.00123226 0.0645001 0.000806757 10.875 11.125 554265
11.25 0.00558416 0.0623883 0.00282489 11.125 11.375 300672
11.50 0.018884 0.0607323 0.00741906 11.375 11.625 161195
11.75 0.0535289 0.0581174 0.0138285 11.625 11.875 85580
12.00 0.135083 0.0604389 0.0227903 11.875 12.125 43973
12.25 0.277516 0.0554059 0.0400477 12.125 12.375 21887
12.50 0.495871 0.0724592 0.0545141 12.375 12.625 10414
12.75 0.720486 0.0892445 0.0864935 12.625 12.875 4608
13.00 0.866285 0.0676379 0.0997401 12.875 13.125 1922
13.25 0.931035 0.0344827 0.066092 13.125 13.375 696
13.50 0.982684 0 0.0392057 13.375 13.625 231
13.75 0.980769 0 0.0192308 13.625 13.875 52
14.00 1 0 0 13.875 14.125 5
14.25 1 0 0 14.125 14.375 1
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
