#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.122104 0.0945676 0.0903984 8.625 8.875 40056
9.00 0.167471 0.116923 0.119057 8.875 9.125 64196
9.25 0.14445 0.1132 0.0992543 9.125 9.375 260291
9.50 0.100479 0.0775651 0.0615926 9.375 9.625 765692
9.75 0.1616 0.0925648 0.0586675 9.625 9.875 1.93385e+06
10.00 0.153729 0.0657763 0.0515012 9.875 10.125 3.01756e+06
10.25 0.156941 0.0538634 0.0460513 10.125 10.375 2.3343e+06
10.50 0.172924 0.0460315 0.0415568 10.375 10.625 1.49523e+06
10.75 0.197656 0.0398229 0.0382594 10.625 10.875 930395
11.00 0.23551 0.0330563 0.0354012 10.875 11.125 575661
11.25 0.277527 0.0269592 0.0358907 11.125 11.375 347894
11.50 0.325417 0.0226686 0.0341729 11.375 11.625 207334
11.75 0.376025 0.0222452 0.0350308 11.625 11.875 122912
12.00 0.434383 0.0287178 0.0329438 11.875 12.125 72268
12.25 0.510466 0.0433781 0.0289691 12.125 12.375 42183
12.50 0.596889 0.0646111 0.027736 12.375 12.625 24812
12.75 0.678849 0.0915294 0.0368374 12.625 12.875 14420
13.00 0.743771 0.105459 0.0484427 12.875 13.125 8188
13.25 0.802272 0.0928204 0.0590526 13.125 13.375 4577
13.50 0.860104 0.0824436 0.0644861 13.375 13.625 2509
13.75 0.904385 0.0654206 0.0603882 13.625 13.875 1391
14.00 0.944444 0.0334643 0.0628655 13.875 14.125 684
14.25 0.968571 0.0228326 0.0511925 14.125 14.375 350
14.50 0.984962 0.0150376 0.0676692 14.375 14.625 133
14.75 0.966667 0.0166667 0.0166667 14.625 14.875 60
15.00 1 0 0 14.875 15.125 7
15.25 1 0 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
