#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.847988 0.0805833 0.147463 0.826087 0.0939131 0.207905 0 0 0 7.2 7.4 403863 9191 234 0
7.5 0.854197 0.0661682 0.139912 0.777778 0.183761 0.126263 0 0 0 7.4 7.6 306800 8880 239 0
7.7 0.846154 0.0822626 0.123951 0.941176 0.0588235 0.298319 0 0 0 7.6 7.8 226799 7990 235 0
7.9 0.839763 0.0710355 0.111692 0.875 0.125 0.185345 0 0 0 7.8 8 165486 7070 204 0
8.1 0.833871 0.092055 0.10197 0.785714 0.214286 0.135714 0 0 0 8 8.2 119471 5744 159 0
8.3 0.862676 0.0608367 0.130426 0.85 0.15 0.183333 0 0 0 8.2 8.4 85448 4838 120 0
8.5 0.838828 0.0792049 0.0788687 0.75 0.25 0.113636 0 0 0 8.4 8.6 61075 3982 122 0
8.7 0.858209 0.050882 0.0847396 0.684211 0.22488 0.100877 0 0 0 8.6 8.8 43319 3116 98 0
8.9 0.864952 0.0597794 0.0919142 0.8 0.0571429 0.221053 0 0 0 8.8 9 30599 2378 73 0
9.1 0.843866 0.0829631 0.0423586 0.65 0.207143 0.025 0 0 0 9 9.2 21413 1909 73 0
9.3 0.906593 0.0288905 0.10096 0.733333 0.14902 0.0904762 0 0 0 9.2 9.4 14764 1285 72 0
9.5 0.878505 0.0548286 0.0564708 0.875 -0.0288461 0.266304 0 0 0 9.4 9.6 9995 777 52 0
9.7 0.962963 0.0162037 0.101649 0.75 0.1875 0.102941 0 0 0 9.6 9.8 6735 488 30 0
9.9 0.833333 0.166667 -0.0238096 0.875 0.125 0.238636 0 0 0 9.8 10 4389 228 30 0
10.1 1 0 0.125 0.666667 0.261905 0.0555556 0 0 0 10 10.2 2881 140 29 0
10.3 0.833333 0.166667 0.0333333 0.9 0.0166667 0.233333 0 0 0 10.2 10.4 1978 57 23 0
10.5 1 0 0.333333 0.9 0.1 0.15 0 0 0 10.4 10.6 1229 17 19 0
10.7 1 0 1 1 0 0.2 0 0 0 10.6 10.8 689 5 16 0
10.9 0 0 0 1 0 0.2 0 0 0 10.8 11 380 3 11 0
11.1 0 0 0 0 1 0 0 0 0 11 11.2 195 0 2 0
11.3 0 0 0 0 1 0 0 0 0 11.2 11.4 86 0 2 0
11.5 0 0 0 0 1 0 0 0 0 11.4 11.6 17 0 2 0
11.7 0 0 0 0 0 0 0 0 0 11.6 11.8 4 0 0 0
11.9 0 0 0 0 0 0 0 0 0 11.8 12 1 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
