#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0341068 0.0623319 0.0341068 8.625 8.875 27883
9.00 0.0460738 0.0843973 0.046033 8.875 9.125 49030
9.25 0.0359017 0.0715533 0.0358931 9.125 9.375 231855
9.50 0.0275939 0.0567206 0.0275387 9.375 9.625 870266
9.75 0.0333631 0.0692003 0.0328802 9.625 9.875 2.46039e+06
10.00 0.0270414 0.0578491 0.0260051 9.875 10.125 3.60998e+06
10.25 0.0241628 0.0552529 0.0217919 10.125 10.375 2.61869e+06
10.50 0.0220383 0.0495567 0.0167999 10.375 10.625 1.64858e+06
10.75 0.0240301 0.0471167 0.0105072 10.625 10.875 1.02422e+06
11.00 0.0325041 0.0447641 0.00202356 10.875 11.125 627951
11.25 0.0528598 0.0376947 -0.00460252 11.125 11.375 366195
11.50 0.0971885 0.0351294 -0.00643084 11.375 11.625 214336
11.75 0.183365 0.0327938 0.0019742 11.625 11.875 124222
12.00 0.322613 0.0232988 0.0160523 11.875 12.125 71891
12.25 0.509369 0.0182098 0.0323302 12.125 12.375 41414
12.50 0.699079 0.0230643 0.0532343 12.375 12.625 23119
12.75 0.845429 0.023106 0.0599637 12.625 12.875 13062
13.00 0.923837 0.0141688 0.0487499 12.875 13.125 7182
13.25 0.962404 0.00738931 0.0312504 13.125 13.375 3777
13.50 0.976464 0.00418407 0.0220619 13.375 13.625 1912
13.75 0.976141 0.00622404 0.0176349 13.625 13.875 964
14.00 0.97555 0.00733495 0.0122249 13.875 14.125 409
14.25 0.988095 0.00595242 0.0119048 14.125 14.375 168
14.50 1 0 0.0294118 14.375 14.625 34
14.75 1 0 0 14.625 14.875 10
15.00 1 0 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
