#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 3.01759e-05 0.0747458 0 8.625 8.875 33139
9.00 1.66154e-05 0.109064 0 8.875 9.125 60185
9.25 3.45166e-06 0.0920177 3.45166e-06 9.125 9.375 289716
9.50 2.33284e-05 0.0697845 4.16579e-06 9.375 9.625 1.20025e+06
9.75 0.000136505 0.0801957 1.18699e-05 9.625 9.875 3.20135e+06
10.00 9.1757e-05 0.071962 1.58332e-05 9.875 10.125 3.9779e+06
10.25 1.80189e-05 0.0643735 -6.84317e-06 10.125 10.375 2.77486e+06
10.50 6.92836e-06 0.0613978 -1.79667e-05 10.375 10.625 1.73201e+06
10.75 3.90733e-05 0.0629344 -0.000164428 10.625 10.875 1.0749e+06
11.00 0.000323723 0.0633069 -0.0011282 10.875 11.125 639436
11.25 0.00259512 0.0620507 -0.00373336 11.125 11.375 366457
11.50 0.0160895 0.0586592 -0.00626465 11.375 11.625 209515
11.75 0.0676931 0.05436 -0.000303805 11.625 11.875 119510
12.00 0.20968 0.0551632 0.0204113 11.875 12.125 67417
12.25 0.484182 0.0446965 0.0389487 12.125 12.375 37552
12.50 0.786396 0.0598435 0.0920303 12.375 12.625 20627
12.75 0.93073 0.028235 0.0749792 12.625 12.875 10986
13.00 0.968523 0.0030213 0.0251706 12.875 13.125 5655
13.25 0.972876 0.0021503 0.0060789 13.125 13.375 2802
13.50 0.969507 0.00685191 0.00310123 13.375 13.625 1279
13.75 0.979239 0.00679964 0.00519031 13.625 13.875 578
14.00 0.975 0.00999999 0.005 13.875 14.125 200
14.25 0.981132 0.0188679 0 14.125 14.375 53
14.50 0.9 0.1 0 14.375 14.625 10
14.75 1 0 0 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
