#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.0682835 0 8.625 8.875 37110
9.00 0 0.1081 0 8.875 9.125 66947
9.25 6.22898e-06 0.0948922 0 9.125 9.375 321080
9.50 1.98739e-05 0.0696839 3.8219e-06 9.375 9.625 1.30825e+06
9.75 0.000121529 0.0789919 1.34032e-05 9.625 9.875 3.35722e+06
10.00 7.13614e-05 0.0675077 1.43711e-05 9.875 10.125 4.03579e+06
10.25 1.43007e-05 0.0614968 1.42974e-06 10.125 10.375 2.79706e+06
10.50 4.58719e-06 0.0607442 -8.64122e-06 10.375 10.625 1.74399e+06
10.75 2.68096e-05 0.0619271 -4.86099e-05 10.625 10.875 1.0817e+06
11.00 0.000197315 0.0614038 -0.000426724 10.875 11.125 638574
11.25 0.00176807 0.0597582 -0.00194559 11.125 11.375 363674
11.50 0.0126441 0.057854 -0.00104466 11.375 11.625 207370
11.75 0.0577195 0.0564128 0.00218678 11.625 11.875 117222
12.00 0.189312 0.0580498 0.0234645 11.875 12.125 65907
12.25 0.467918 0.051786 0.0377766 12.125 12.375 36344
12.50 0.780994 0.078007 0.0970305 12.375 12.625 19899
12.75 0.938602 0.024232 0.0783719 12.625 12.875 10326
13.00 0.968638 0.00337958 0.0289175 12.875 13.125 5293
13.25 0.973197 0.00158662 0.00682008 13.125 13.375 2537
13.50 0.967382 0.0103005 0 13.375 13.625 1165
13.75 0.980519 0.00649351 0.0044325 13.625 13.875 462
14.00 0.977528 0.00561798 0.0114264 13.875 14.125 178
14.25 1 0 0.0285714 14.125 14.375 35
14.50 1 0 0 14.375 14.625 6
14.75 1 0 0 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
