#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.861777 0.0801584 0.143663 0.85 0.15 0.155195 0 0 0 7.2 7.4 435501 11841 493 0
7.5 0.854083 0.0811551 0.125638 0.870968 0.129032 0.19499 0 0 0 7.4 7.6 334277 11419 488 0
7.7 0.847107 0.0807922 0.117037 0.865385 0.134615 0.177885 0 0 0 7.6 7.8 248552 10394 465 0
7.9 0.87859 0.046783 0.146057 0.787879 0.153298 0.128788 0 0 0 7.8 8 182508 9016 382 0
8.1 0.811429 0.115042 0.0699191 0.848485 0.0361305 0.160985 0 0 0 8 8.2 133040 7578 297 0
8.3 0.87037 0.0563312 0.123229 0.83871 0.115836 0.152995 0 0 0 8.2 8.4 95902 6264 290 0
8.5 0.823932 0.0886897 0.0689276 0.733333 0.192593 0.0869919 0 0 0 8.4 8.6 69505 5086 233 0
8.7 0.837255 0.0755819 0.066135 0.809524 0.0654762 0.189271 0 0 0 8.6 8.8 49486 3926 169 0
8.9 0.869136 0.0492315 0.0928646 0.772727 0.132035 0.114833 0 0 0 8.8 9 35202 3134 155 0
9.1 0.883803 0.039764 0.100704 0.65 0.172222 0.05625 0 0 0 9 9.2 24782 2277 139 0
9.3 0.901869 0.0298079 0.0856299 0.692308 0.151442 0.0392465 0 0 0 9.2 9.4 17366 1532 128 0
9.5 0.885965 0.0405056 0.0573935 0.709677 0.12816 0.0430107 0 0 0 9.4 9.6 11961 985 92 0
9.7 0.857143 0.0803571 0.0428572 0.733333 0.112821 0.117949 0 0 0 9.6 9.8 8090 564 64 0
9.9 0.787879 0.212121 -0.0015949 0.904762 0.018315 0.222944 0 0 0 9.8 10 5476 282 67 0
10.1 0.909091 0.0909091 0.131313 0.793103 0.106897 0.126437 0 0 0 10 10.2 3674 118 59 0
10.3 0.857143 0.142857 0.107143 0.818182 0.131818 0.0959596 0 0 0 10.2 10.4 2401 74 40 0
10.5 0 1 -0.5 0.944444 0.0555556 0.207602 0 0 0 10.4 10.6 1545 24 45 0
10.7 1 0 1 0.6 0.4 -0.15 0 0 0 10.6 10.8 990 10 38 0
10.9 0 0 0 1 0 0.285714 0 0 0 10.8 11 567 1 17 0
11.1 0 0 0 0.666667 0.333333 0.666667 0 0 0 11 11.2 271 0 9 0
11.3 0 0 0 0 1 0 0 0 0 11.2 11.4 96 0 3 0
11.5 0 0 0 0 1 0 0 0 0 11.4 11.6 30 0 2 0
11.7 0 0 0 0 0 0 0 0 0 11.6 11.8 7 0 0 0
11.9 0 0 0 0 0 0 0 0 0 11.8 12 4 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
