#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.0615376 0 8.625 8.875 163136
9.00 0 0.103661 0 8.875 9.125 265933
9.25 1.02904e-06 0.0961365 0 9.125 9.375 971775
9.50 7.56842e-06 0.0634815 6.19235e-06 9.375 9.625 2.90681e+06
9.75 3.46873e-05 0.0726943 2.78737e-05 9.625 9.875 4.84327e+06
10.00 9.66496e-05 0.0629644 8.47894e-05 9.875 10.125 3.88e+06
10.25 0.000323226 0.0668988 0.000300304 10.125 10.375 2.44721e+06
10.50 0.00107945 0.0752804 0.000971312 10.375 10.625 1.50077e+06
10.75 0.00283252 0.0732005 0.00234134 10.625 10.875 848360
11.00 0.0075878 0.0714348 0.00561482 10.875 11.125 451778
11.25 0.0179695 0.0693731 0.0111541 11.125 11.375 235788
11.50 0.0367305 0.0672967 0.0180634 11.375 11.625 119873
11.75 0.0753959 0.0698605 0.0307851 11.625 11.875 59486
12.00 0.135785 0.078696 0.0372148 11.875 12.125 28523
12.25 0.23912 0.0723153 0.0496275 12.125 12.375 12730
12.50 0.363319 0.0818 0.0566052 12.375 12.625 5436
12.75 0.498783 0.0930334 0.0656934 12.625 12.875 2055
13.00 0.653295 0.0995784 0.0787965 12.875 13.125 698
13.25 0.800995 0.0646766 0.0995025 13.125 13.375 201
13.50 0.860465 0.0663642 0.116279 13.375 13.625 43
13.75 1 0 0 13.625 13.875 3
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
