#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.0712398 0 8.625 8.875 188799
9.00 0 0.104167 0 8.875 9.125 304319
9.25 1.11785e-05 0.0888284 9.31545e-06 9.125 9.375 1.07348e+06
9.50 5.16183e-05 0.0627265 5.00152e-05 9.375 9.625 3.11905e+06
9.75 0.000207355 0.0758732 0.000196573 9.625 9.875 4.82264e+06
10.00 0.000375822 0.0721401 0.000352145 9.875 10.125 3.71718e+06
10.25 0.0010755 0.0700027 0.00098501 10.125 10.375 2.28265e+06
10.50 0.00292593 0.0753159 0.00259741 10.375 10.625 1.36469e+06
10.75 0.00628721 0.0782268 0.00514216 10.625 10.875 745959
11.00 0.0128785 0.077306 0.00946279 10.875 11.125 390572
11.25 0.0248964 0.0757983 0.0159635 11.125 11.375 198422
11.50 0.0460774 0.0728967 0.0253434 11.375 11.625 97423
11.75 0.0822747 0.0796824 0.0365322 11.625 11.875 46284
12.00 0.139272 0.0860405 0.0446809 11.875 12.125 21117
12.25 0.227543 0.0841513 0.0481621 12.125 12.375 8917
12.50 0.319955 0.09105 0.0601346 12.375 12.625 3563
12.75 0.434592 0.0974539 0.071993 12.625 12.875 1139
13.00 0.596257 0.0802139 0.0882353 12.875 13.125 374
13.25 0.746988 0.0722892 0.0843374 13.125 13.375 83
13.50 0.714286 0.214286 0 13.375 13.625 14
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
