#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.000339352 0.0723235 0.000335582 8.625 8.875 265211
9.00 0.000673713 0.0918613 0.000659529 8.875 9.125 423029
9.25 0.000892908 0.0797991 0.000877217 9.125 9.375 1.33832e+06
9.50 0.00146387 0.0625566 0.00139211 9.375 9.625 3.28854e+06
9.75 0.00339898 0.0777697 0.00323092 9.625 9.875 3.95707e+06
10.00 0.00443857 0.0845612 0.00416552 9.875 10.125 2.78693e+06
10.25 0.00891577 0.091678 0.00820028 10.125 10.375 1.58584e+06
10.50 0.0146108 0.0896717 0.0128294 10.375 10.625 832810
10.75 0.0212067 0.0896259 0.017341 10.625 10.875 412795
11.00 0.0325263 0.0896777 0.0246575 10.875 11.125 196979
11.25 0.0464639 0.0999946 0.0319656 11.125 11.375 89166
11.50 0.0674231 0.101134 0.0386595 11.375 11.625 37895
11.75 0.103239 0.101717 0.0581626 11.625 11.875 15130
12.00 0.136898 0.103073 0.0631016 11.875 12.125 5610
12.25 0.191319 0.0999429 0.0776699 12.125 12.375 1751
12.50 0.263158 0.101053 0.0673684 12.375 12.625 475
12.75 0.345794 0.093458 0.102804 12.625 12.875 107
13.00 0.285714 0.190476 0.0476191 12.875 13.125 21
13.25 1 0 0 13.125 13.375 1
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
