#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1 0 0.571429 1 0 1 0 1 0 7.2 7.4 640775 34618 13467 832
7.5 0.75 0.25 -0.0149635 1 0 0.24603 0 1 0 7.4 7.6 520449 34389 12711 845
7.7 0.833333 0.166667 0.0816249 1 0 0.211048 0 0.941176 0 7.6 7.8 419884 33626 11654 805
7.9 0.8 0.174684 0.00809252 1 0 0.218421 0 0.923077 0 7.8 8 331788 30133 10441 725
8.1 0.804878 0.161185 0.00641727 0.95 0.05 0.193728 0 1 0 8 8.2 258936 26001 9046 590
8.3 0.913793 0.0462069 0.0949681 0.5 0.412329 -0.189189 0 0.934783 0 8.2 8.4 200671 21930 7649 508
8.5 0.863636 0.0894886 0.0551257 0.73913 0.164979 0.0131829 0.25 0.666667 -0.25 8.4 8.6 156000 18601 6292 446
8.7 0.828125 0.107489 0.0204327 0.670588 0.215686 -0.00652772 0.75 0.1875 0.15 8.6 8.8 121043 15076 5479 320
8.9 0.877193 0.064836 0.0515859 0.745342 0.128852 0.0403416 0.722222 0.152778 0.0700483 8.8 9 92680 11625 4565 294
9.1 0.883721 0.0548456 0.0428119 0.696721 0.161974 0.042586 0.8 0.1 0.142857 9 9.2 70966 8223 3832 209
9.3 0.946309 0.00511986 0.0917633 0.738854 0.0893344 0.0923992 0.75 0.107143 0.134615 9.2 9.4 54489 5440 3128 178
9.5 0.925926 0.02235 0.0744408 0.727735 0.0866359 0.0729236 0.653846 0.112821 0.0982906 9.4 9.6 42188 3314 2810 179
9.7 0.878049 0.0372055 0.0283079 0.709052 0.0883896 0.0810379 0.68 0.0866666 0.132381 9.6 9.8 33230 1838 2325 123
9.9 0.873016 0.0269841 0.0590624 0.703436 0.0533987 0.0890785 0.5625 0.131378 0.0817308 9.8 10 27193 934 2011 119
10.1 0.972973 -0.0427404 0.172973 0.685304 0.0575536 0.0658637 0.534884 0.106142 0.109884 10 10.2 22771 442 1819 109
10.3 0.913043 0.0343249 0.0854573 0.705621 0.0192978 0.066767 0.606061 0.0606061 0.0852273 10.2 10.4 19209 189 1694 75
10.5 0.666667 0.277778 -0.0606061 0.694545 0.036489 0.0395542 0.736842 -0.0309597 0.225214 10.4 10.6 15651 93 1261 91
10.7 0.875 0.125 0.125 0.745763 0.00793189 0.0653116 0.5 0.0714286 0.0692308 10.6 10.8 12042 33 976 87
10.9 1 0 0.2 0.761589 0.00449246 0.0715894 0.540984 0.0423497 0.0712866 10.8 11 8120 13 654 82
11.1 1 0 1 0.850746 -0.00726801 0.0965563 0.40625 0.115489 0.0451389 11 11.2 4472 3 315 42
11.3 0 0 0 0.735849 0.0641509 0.0748321 0.55 0.0611111 0.11 11.2 11.4 1748 1 116 28
11.5 0 0 0 0.785714 0.047619 0.185714 0.5 0.166667 0.214286 11.4 11.6 466 0 21 7
11.7 0 0 0 1 0 1 0 1 0 11.6 11.8 64 0 2 0
11.9 0 0 0 0 0 0 0 0 0 11.8 12 7 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
