#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.47627e-05 0.0739266 1.47627e-05 8.625 8.875 203215
9.00 1.23316e-05 0.108469 1.23316e-05 8.875 9.125 324369
9.25 4.16532e-05 0.0879218 4.07669e-05 9.125 9.375 1.12837e+06
9.50 0.000145371 0.0593693 0.000141976 9.375 9.625 3.23999e+06
9.75 0.000516707 0.0747452 0.000496452 9.625 9.875 4.73963e+06
10.00 0.00076324 0.0753864 0.000713809 9.875 10.125 3.58341e+06
10.25 0.00206874 0.0729361 0.00191373 10.125 10.375 2.16460e+06
10.50 0.00486319 0.0825563 0.00433728 10.375 10.625 1.2609e+06
10.75 0.00910356 0.0766455 0.00757057 10.625 10.875 674791
11.00 0.0169985 0.0786002 0.0128248 10.875 11.125 347443
11.25 0.0304675 0.0784929 0.0201478 11.125 11.375 172971
11.50 0.0534361 0.0813284 0.0296824 11.375 11.625 82622
11.75 0.087285 0.0884459 0.0397307 11.625 11.875 38380
12.00 0.140676 0.0933269 0.0460642 11.875 12.125 16570
12.25 0.216966 0.0830778 0.0527084 12.125 12.375 6849
12.50 0.291633 0.0847759 0.0557233 12.375 12.625 2486
12.75 0.371542 0.111989 0.0773462 12.625 12.875 759
13.00 0.606987 0.0786026 0.0786026 12.875 13.125 229
13.25 0.697674 0.116279 0.0697674 13.125 13.375 43
13.50 0.8 0 0 13.375 13.625 5
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
