#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.00825468 0.07392 0.00825468 8.625 8.875 29559
9.00 0.0132756 0.0982582 0.0132568 8.875 9.125 53105
9.25 0.00894551 0.0834453 0.00893759 9.125 9.375 252417
9.50 0.00736225 0.0676085 0.00732594 9.375 9.625 1.01912e+06
9.75 0.00873 0.0811479 0.00849572 9.625 9.875 2.87274e+06
10.00 0.0067386 0.0709254 0.00655653 9.875 10.125 3.83373e+06
10.25 0.00562548 0.0646242 0.00551717 10.125 10.375 2.71621e+06
10.50 0.00499032 0.0607458 0.00478748 10.375 10.625 1.70029e+06
10.75 0.00503571 0.060988 0.00383501 10.625 10.875 1.05586e+06
11.00 0.00635984 0.0616715 0.000881656 10.875 11.125 638381
11.25 0.0126358 0.0580755 -0.00496901 11.125 11.375 368397
11.50 0.0367756 0.051605 -0.00929511 11.375 11.625 212777
11.75 0.103874 0.0503886 0 11.625 11.875 122485
12.00 0.25594 0.0420768 0.0137997 11.875 12.125 69907
12.25 0.507888 0.0281039 0.0340317 12.125 12.375 39554
12.50 0.759158 0.0431904 0.0735706 12.375 12.625 22031
12.75 0.912685 0.0273031 0.0653839 12.625 12.875 12014
13.00 0.960433 0.00902629 0.0290192 12.875 13.125 6369
13.25 0.966299 0.00612748 0.0125097 13.125 13.375 3264
13.50 0.973885 0.00496078 0.00698531 13.375 13.625 1570
13.75 0.972145 0.0125774 0.00435776 13.625 13.875 718
14.00 0.989547 0.00348437 0.0139372 13.875 14.125 287
14.25 0.990385 0.00961536 0 14.125 14.375 104
14.50 1 0 0.0588235 14.375 14.625 17
14.75 1 0 0 14.625 14.875 4
15.00 1 0 0 14.875 15.125 1
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
