#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0797229 0.0634991 0.0648955 8.625 8.875 54426
9.00 0.120872 0.0917837 0.0946197 8.875 9.125 75460
9.25 0.112009 0.0949096 0.0850924 9.125 9.375 282058
9.50 0.0882915 0.074409 0.0582593 9.375 9.625 785591
9.75 0.149 0.0903107 0.0609899 9.625 9.875 1.95354e+06
10.00 0.136556 0.0665165 0.0480506 9.875 10.125 3.04832e+06
10.25 0.139772 0.0522323 0.0429138 10.125 10.375 2.35393e+06
10.50 0.155295 0.0458071 0.0386686 10.375 10.625 1.50744e+06
10.75 0.181265 0.0412615 0.0350627 10.625 10.875 938332
11.00 0.21967 0.0351367 0.0307053 10.875 11.125 580566
11.25 0.26072 0.0285342 0.0315899 11.125 11.375 350242
11.50 0.311639 0.022274 0.0310119 11.375 11.625 208366
11.75 0.365757 0.0183927 0.0326012 11.625 11.875 123530
12.00 0.425209 0.0265524 0.0329063 11.875 12.125 72529
12.25 0.505253 0.0386634 0.034061 12.125 12.375 42353
12.50 0.591153 0.0507436 0.030733 12.375 12.625 24821
12.75 0.670905 0.0677851 0.0383697 12.625 12.875 14470
13.00 0.744642 0.0756956 0.0471268 12.875 13.125 8165
13.25 0.796296 0.0794978 0.0473332 13.125 13.375 4590
13.50 0.854742 0.0688301 0.0557811 13.375 13.625 2499
13.75 0.910237 0.04664 0.0559623 13.625 13.875 1348
14.00 0.940741 0.0325133 0.0622222 13.875 14.125 675
14.25 0.959877 0.021605 0.0403719 14.125 14.375 324
14.50 0.970588 0.0147059 0.0441176 14.375 14.625 136
14.75 0.980392 0.0196078 0.0196078 14.625 14.875 51
15.00 1 0 0.166667 14.875 15.125 6
15.25 1 0 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
