#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0693871 0.0581741 0.0583893 8.625 8.875 46464
9.00 0.111262 0.0913433 0.0911954 8.875 9.125 67624
9.25 0.104829 0.0937406 0.0837676 9.125 9.375 266320
9.50 0.0814104 0.072916 0.0567501 9.375 9.625 776510
9.75 0.137839 0.0909492 0.0603229 9.625 9.875 1.96707e+06
10.00 0.123253 0.0665977 0.0444941 9.875 10.125 3.07243e+06
10.25 0.126215 0.0521956 0.0403471 10.125 10.375 2.36829e+06
10.50 0.141494 0.0461781 0.0362607 10.375 10.625 1.51569e+06
10.75 0.167866 0.0413514 0.0315461 10.625 10.875 943480
11.00 0.205967 0.0365213 0.0290511 10.875 11.125 583934
11.25 0.247596 0.0286686 0.0269361 11.125 11.375 351743
11.50 0.300171 0.0225968 0.0269614 11.375 11.625 208891
11.75 0.356092 0.0177587 0.0298676 11.625 11.875 123819
12.00 0.422749 0.0226014 0.0345115 11.875 12.125 72549
12.25 0.500283 0.0346157 0.0339328 12.125 12.375 42332
12.50 0.58894 0.0480526 0.0359562 12.375 12.625 24775
12.75 0.667984 0.0558397 0.0440987 12.625 12.875 14427
13.00 0.745625 0.0614144 0.0433263 12.875 13.125 8114
13.25 0.800088 0.0632735 0.0500875 13.125 13.375 4572
13.50 0.856854 0.0554692 0.0474064 13.375 13.625 2473
13.75 0.904151 0.0363525 0.0513208 13.625 13.875 1325
14.00 0.91938 0.0447946 0.0465116 13.875 14.125 645
14.25 0.978395 0.00302911 0.0432099 14.125 14.375 324
14.50 0.969466 0.0152671 0.0310041 14.375 14.625 131
14.75 1 0 0.0434783 14.625 14.875 46
15.00 1 0 0.166667 14.875 15.125 6
15.25 1 0 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
