#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.069966 0 8.625 8.875 39948
9.00 0 0.110076 0 8.875 9.125 72259
9.25 5.84177e-06 0.094146 0 9.125 9.375 342362
9.50 1.3766e-05 0.0669933 2.17358e-06 9.375 9.625 1.38021e+06
9.75 0.000106292 0.0774196 2.5197e-05 9.625 9.875 3.45277e+06
10.00 6.83378e-05 0.0669898 1.59824e-05 9.875 10.125 4.06803e+06
10.25 1.06794e-05 0.0611854 1.41537e-06 10.125 10.375 2.80915e+06
10.50 2.85693e-06 0.0610548 -4.5357e-06 10.375 10.625 1.75013e+06
10.75 2.30473e-05 0.0623801 -1.25152e-05 10.625 10.875 1.08473e+06
11.00 0.0001742 0.0617826 -0.00019511 10.875 11.125 637199
11.25 0.0015214 0.0611196 -0.00103203 11.125 11.375 361510
11.50 0.0109848 0.0582738 -0.0014819 11.375 11.625 205557
11.75 0.0528333 0.0548072 0.0029157 11.625 11.875 115817
12.00 0.178694 0.0581587 0.0262692 11.875 12.125 64910
12.25 0.455269 0.0501289 0.0384363 12.125 12.375 35546
12.50 0.775603 0.0823023 0.102623 12.375 12.625 19265
12.75 0.934866 0.0292339 0.0820338 12.625 12.875 9964
13.00 0.967203 0.00323319 0.0255699 12.875 13.125 5031
13.25 0.975272 0.000888169 0.00936335 13.125 13.375 2386
13.50 0.972564 0.00283819 0.00283825 13.375 13.625 1057
13.75 0.983491 0.00463295 0.00471699 13.625 13.875 424
14.00 0.986842 0.00657898 0.00657892 13.875 14.125 152
14.25 1 0 0 14.125 14.375 28
14.50 1 0 0 14.375 14.625 2
14.75 1 0 0 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
