#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0504906 0.0585645 0.050452 8.625 8.875 25886
9.00 0.0718429 0.088208 0.0718429 8.875 9.125 46379
9.25 0.0583296 0.0790456 0.0582381 9.125 9.375 218431
9.50 0.0409391 0.0562957 0.0402991 9.375 9.625 796793
9.75 0.05751 0.0773151 0.0535826 9.625 9.875 2.22007e+06
10.00 0.0461474 0.0656201 0.0384405 9.875 10.125 3.43344e+06
10.25 0.041279 0.0573968 0.0275177 10.125 10.375 2.53945e+06
10.50 0.0419448 0.0507194 0.0184484 10.375 10.625 1.60575e+06
10.75 0.0515594 0.0444622 0.0094521 10.625 10.875 997509
11.00 0.0736732 0.0379367 0.00311006 10.875 11.125 615339
11.25 0.107038 0.0332882 -0.00143145 11.125 11.375 363049
11.50 0.162437 0.027401 0.0030162 11.375 11.625 213264
11.75 0.247126 0.0199267 0.0115553 11.625 11.875 124827
12.00 0.362574 0.0182852 0.0199953 11.875 12.125 72708
12.25 0.501562 0.0190554 0.0347526 12.125 12.375 41927
12.50 0.647527 0.0299643 0.0503513 12.375 12.625 23877
12.75 0.774941 0.0348187 0.0596881 12.625 12.875 13632
13.00 0.869857 0.0280269 0.0600948 12.875 13.125 7607
13.25 0.930868 0.0125284 0.0585891 13.125 13.375 4137
13.50 0.960332 0.00817186 0.03295 13.375 13.625 2168
13.75 0.980501 0.00374323 0.0352832 13.625 13.875 1077
14.00 0.986328 0.00776637 0.0296352 13.875 14.125 512
14.25 0.990826 0.00458711 0.0321101 14.125 14.375 218
14.50 0.981481 0 0.0370371 14.375 14.625 54
14.75 1 0 0 14.625 14.875 22
15.00 1 0 0 14.875 15.125 1
15.25 1 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
