#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.0645372 0 8.625 8.875 153245
9.00 0 0.102218 0 8.875 9.125 250699
9.25 1.07662e-06 0.0887142 0 9.125 9.375 928837
9.50 2.13046e-06 0.064129 1.42031e-06 9.375 9.625 2.81629e+06
9.75 1.65857e-05 0.0757043 1.01587e-05 9.625 9.875 4.82342e+06
10.00 5.46631e-05 0.0642084 4.37292e-05 9.875 10.125 3.93318e+06
10.25 0.00015744 0.062555 0.000142991 10.125 10.375 2.50254e+06
10.50 0.000629621 0.0723233 0.000562011 10.375 10.625 1.54537e+06
10.75 0.00191648 0.0722877 0.00161002 10.625 10.875 883391
11.00 0.00559822 0.0702206 0.0041607 10.875 11.125 473186
11.25 0.0151934 0.0689185 0.00959995 11.125 11.375 248793
11.50 0.0337072 0.0677994 0.0164148 11.375 11.625 127925
11.75 0.0713377 0.0669766 0.0264498 11.625 11.875 64454
12.00 0.135627 0.0726228 0.0336732 11.875 12.125 31336
12.25 0.245336 0.0710236 0.046775 12.125 12.375 14311
12.50 0.383251 0.0787796 0.0535418 12.375 12.625 6257
12.75 0.531543 0.0966104 0.0710377 12.625 12.875 2457
13.00 0.680778 0.108455 0.0812357 12.875 13.125 874
13.25 0.827839 0.0732601 0.0915751 13.125 13.375 273
13.50 0.90625 0.0625 0.09375 13.375 13.625 64
13.75 1 0 0 13.625 13.875 6
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
