#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.0706077 0 8.625 8.875 30889
9.00 1.79678e-05 0.108292 0 8.875 9.125 55655
9.25 7.45362e-06 0.0984362 0 9.125 9.375 268326
9.50 1.89798e-05 0.0747941 0 9.375 9.625 1.10644e+06
9.75 0.000151509 0.0823209 -3.26952e-07 9.625 9.875 3.04932e+06
10.00 0.000103467 0.0714023 -5.11085e-07 9.875 10.125 3.9143e+06
10.25 1.92836e-05 0.0657138 -2.32978e-05 10.125 10.375 2.74845e+06
10.50 8.14879e-06 0.064342 -6.29235e-05 10.375 10.625 1.71805e+06
10.75 6.65588e-05 0.0649498 -0.000410849 10.625 10.875 1.06673e+06
11.00 0.00062493 0.065082 -0.00187927 10.875 11.125 640072
11.25 0.00415883 0.0629402 -0.00597868 11.125 11.375 367892
11.50 0.0221143 0.0565202 -0.00913059 11.375 11.625 211085
11.75 0.0810922 0.0562909 -0.00110339 11.625 11.875 121146
12.00 0.230438 0.050135 0.0162426 11.875 12.125 68652
12.25 0.497355 0.0390522 0.0380363 12.125 12.375 38568
12.50 0.774006 0.050311 0.0880768 12.375 12.625 21297
12.75 0.924252 0.0281913 0.0740436 12.625 12.875 11525
13.00 0.966561 0.00466222 0.0261745 12.875 13.125 5981
13.25 0.975058 0.00358713 0.00974798 13.125 13.375 3007
13.50 0.973519 0.0042277 0.0029515 13.375 13.625 1435
13.75 0.973396 0.00938964 0.00156498 13.625 13.875 639
14.00 0.987755 0.00816327 0 13.875 14.125 245
14.25 0.958904 0.0410959 0.0136986 14.125 14.375 73
14.50 1 0 0 14.375 14.625 11
14.75 1 0 0 14.625 14.875 2
15.00 1 0 0 14.875 15.125 1
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
