#Peak halo masses in Msun
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(True_SSFR<1e-11/yr) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.0641404 0 8.625 8.875 72123
9.00 0 0.0967859 0 8.875 9.125 126506
9.25 1.83264e-06 0.0821021 1.83264e-06 9.125 9.375 545662
9.50 8.15909e-06 0.0602024 3.05965e-06 9.375 9.625 1.961e+06
9.75 5.01733e-05 0.0735764 1.8244e-05 9.625 9.875 4.16556e+06
10.00 3.94695e-05 0.0633991 1.6265e-05 9.875 10.125 4.18044e+06
10.25 6.77401e-06 0.0577154 1.06299e-06 10.125 10.375 2.80484e+06
10.50 6.28553e-06 0.0615426 -5.40294e-08 10.375 10.625 1.75005e+06
10.75 2.15337e-05 0.0622681 3.93589e-06 10.625 10.875 1.0681e+06
11.00 0.000260732 0.0606565 6.48072e-05 10.875 11.125 602151
11.25 0.00191626 0.0626961 0.00058357 11.125 11.375 332941
11.50 0.0112937 0.0628012 0.00234172 11.375 11.625 183553
11.75 0.0439826 0.0617391 0.00727386 11.625 11.875 100176
12.00 0.135938 0.0609782 0.0182557 11.875 12.125 53701
12.25 0.337515 0.0428015 0.0335174 12.125 12.375 27901
12.50 0.615779 0.0954944 0.075347 12.375 12.625 14234
12.75 0.846086 0.0727973 0.0906031 12.625 12.875 6770
13.00 0.94625 0.0251046 0.0676696 12.875 13.125 3107
13.25 0.971609 0.00390458 0.0228707 13.125 13.375 1268
13.50 0.977226 0.00621122 0.00414079 13.375 13.625 483
13.75 0.961538 0.0128205 0.000248134 13.625 13.875 156
14.00 1 0 0.0344828 13.875 14.125 29
14.25 1 0 0 14.125 14.375 4
14.50 1 0 0 14.375 14.625 1
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
